	index	sentence	origin	lang
1938	202	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande	618	it
1939	203	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, caloredan	619	it
1940	204	It has title of Venice, Grand Canal, Palazzo Garzoni	620	it
1941	205	It has tags of venedig, venice, venezia, italien, italy, italy, canalgrande, palazzogarsoni	620	it
1942	206	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, gondel, gondal	621	it
1943	207	It has title of Venice, dawn on the island of San Giorgio	622	it
1944	208	It has title of Venice, Italy	625	it
1945	209	It has tags of canal, grande, italy, venezia, venice, venedig, velence, city, river	625	it
1946	210	It has tags of canon, bw, venice, venezia, italy, italy, street	637	it
1947	211	I'll sing to you so you don't cry A song on goodbye night	638	it
1948	212	It has title of Venice - Fondamenta Alberti	638	it
1949	213	It has tags of venice, riodesanbarnaba, vinci, evening, callepedrocchidorsoduro, leica, leicaxtyp, museoleonardodavinci, callepedrocchidoesoduro, fondamentaalberti	638	it
1950	214	It has tags of travel, venice, gondola, iphone	657	it
1951	215	It has tags of Europe, Italy, Venice, Grand Canal, Pontedellaccademia, Venice, Venice, Italy, Italian night and night	660	it
1952	216	It has tags of veneti, itali, venice	663	it
1953	217	It has tags of veneti, itali, venice	664	it
1954	218	It has tags of veneti, itali, venice	665	it
1955	219	It has tags of veneti, itali, venice	666	it
1956	220	Doge's Palace, Piazza San Marco	671	it
1957	221	It has title of Palazzo Grimani, Venice	678	it
1958	222	It has tags of venice, italy, palazzogrimani, palazzo, grimani, architecture	678	it
1959	223	It has tags of Italy, Italy, Venice, Venice	679	it
1960	224	It has tags of Italy, Italy, Venice, Venice	680	it
1961	225	It has tags of Italy, Italy, Venice, Venice	681	it
1962	226	Gondola - More at:	682	it
1963	227	It has tags of Italy, Italy, Venice, Venice	682	it
1964	228	It has tags of Italy, Italy, Venice, Venice	683	it
1965	229	It has tags of Italy, Italy, Venice, Venice	684	it
1966	230	It has tags of Italy, Italy, Venice, Venice	685	it
1967	231	It has tags of Italy, Italy, Venice, Venice	686	it
1968	232	It has tags of Italy, Italy, Venice, Venice	687	it
1969	233	It has tags of Italy, Italy, Venice, Venice	688	it
1970	234	It has tags of Italy, Italy, Venice, Venice	689	it
1971	235	It has tags of Italy, Italy, Venice, Venice	690	it
1972	236	It has tags of Italy, Italy, Venice, Venice	691	it
1973	237	St. Mark's Square	694	it
1974	238	It has title of Venice: Giudecca	705	it
1975	239	It has title of Venice: Giudecca	707	it
1976	240	It has title of Venice by night	724	it
1977	241	It has tags of Venice, Venezianotturna, Maurobrock, Veneto, Italy	724	it
1978	242	It has title of 3oci Venice	726	it
1979	243	It has tags of venice, three, oci, palace, blurred, stained glass window, glass, symbol, sky, cloud	726	it
1980	244	It has title of Murano - Minor Basilica of Saints Maria and Donato, an example of lagoon Romanesque	727	it
1981	245	It has tags of lagoon, water, blue, colors, church, architecture	727	it
1982	246	It has title of Trip to Venice	738	it
1983	247	It has title of Venice, Palata delle Ceppe	741	it
1984	248	"It has title of ""and the robin: in the hedges you can hear its subtle tinkle like gold."" (G."	745	it
1985	249	It has tags of robin, robin, grazing, myricae	745	it
1986	250	It has title of Sunset in Venice	750	it
1987	251	It has tags of sea, travel, venice, venice, sunset, sky, landscape, lagoon, red, red, beautiful	750	it
1988	252	Archi Biennale Trip	751	it
1989	253	It has title of Venezia 10-2021	751	it
1990	254	Works by Lorenzo Quinn	755	it
1991	255	Works by Lorenzo Quinn	756	it
1992	256	It has title of Venice: Locomotive FS E.464, Venice Santa Lucia (Veneto)	758	it
1993	257	It has tags of locomotivafse, italian railways, fs, trenitalia, venice, venice, veneziasantalucia	758	it
1994	258	It has title of Venice: Locomotive FS E.414, Venice Santa Lucia (Veneto)	759	it
1995	259	It has tags of locomotivafse, italian railways, fs, trenitalia, venice, venice, veneziasantalucia	759	it
1996	260	It has title of Venice: Venice Santa Lucia Station (Veneto)	760	it
1997	261	It has tags of railways, fs, trenitalia, venice, venice, venezia santalucia	760	it
1998	263	It has tags of Venice, province of Venice, Italy	761	it
1999	264	It has title of San Giorgio Maggiore II	787	it
2000	265	It has tags of architecture, sangiorgiomaggiore, europe, italy, venice, rivadeglischiavoni, format, venedig, venezia, venice, church, kirche, longexposure, poselongue	787	it
2001	266	It has title of Correr Museum, Piazza di San Marco, Venice	791	it
2002	267	It has tags of Italy, Italy, Venice, Venice	797	it
2003	268	It has tags of Italy, Italy, Venice, Venice	798	it
2004	269	It has tags of Italy, Italy, Venice, Venice	799	it
2005	270	It has tags of Italy, Italy, Venice, Venice	800	it
2006	271	Venice - Hotel Principe 4 Stelle - More at:	801	it
2007	272	It has tags of Italy, Italy, Venice, Venice	801	it
2008	273	It has tags of Italy, Italy, Venice, Venice	802	it
2009	274	It has tags of Italy, Italy, Venice, Venice	803	it
2010	275	It has tags of Italy, Italy, Venice, Venice	804	it
2011	276	It has tags of Italy, Italy, Venice, Venice	805	it
2012	277	It has tags of Italy, Italy, Venice, Venice	806	it
2013	278	It has tags of Italy, Italy, Venice, Venice	807	it
2014	279	It has tags of Italy, Italy, Venice, Venice	808	it
2015	280	It has title of San Marco basilica, Venice	812	it
2016	281	It has tags of Venice, San, Piazzasanmarco, Sanmarcobasilica	812	it
2017	282	It has title of San Marco basilica in Venice	813	it
2018	283	It has tags of Venice, San, Piazzasanmarco, Sanmarcobasilica	813	it
2019	284	It has tags of Venice, San, Piazzasanmarco, bell tower	814	it
2020	285	It has title of Quiet Cannaregio quarter of Venice	815	it
2021	286	It has tags of venice, cannaregio	815	it
2022	287	It has title of Campo San Provolo, Venice	816	it
2023	288	It has tags of venice, camposanprovolo	816	it
2024	289	It has title of Tintoretto's grave monument, Venice	817	it
2025	290	It has tags of venice, madonnadellorto, tintoretto	817	it
2026	291	In Cannaregio quarter	818	it
2027	292	It has title of Rio di San Girolamo, Venice	818	it
2028	293	It has tags of venice, riodisangirolamo	818	it
2029	294	In Cannaregio quarter	819	it
2030	295	It has title of Rio della Sensa, Venice	819	it
2031	296	It has tags of venice, riodellasensa	819	it
2032	297	It has tags of venice, ghetto	820	it
2033	298	It has tags of venice, ghetto, campoghettonuovo	821	it
2034	299	It has title of Stolpersteine ​​in Ghetto Nuovo, Venice	822	it
2035	300	It has title of Levatine synagogue in Ghetto Vecchio, Venice	823	it
2036	301	It has tags of venice, ghetto, synagogue	823	it
2037	302	It has title of Venice, Piazzetta, View of San Giorgio Maggiore	824	it
2038	303	It has tags of venedig, venice, venezia, italien, italy, italia, piazzetta, giudecca, isolasangiorgio, chiesadisangiorgiomaggiore	824	it
2039	304	It has title of Venice, Campo San Zanipolo, Scuola Grande di San Marco, Venetian Lion	828	it
2040	305	It has tags of venedig, venice, venezia, italian, italy, italia, sestierecastello, camposanzanipolo, scuolagrandedisanmarco, venetianlion, venezianischerl	828	it
2041	306	It has title of Gondolas seen from Ponte delle Guglie, Venice	836	it
2042	307	It has tags of venice, gondolas, pontedelleguglie	836	it
2043	308	It has title of Interior of the Santa Maria degli Scalzi	837	it
2044	309	It has tags of venice, church, santamariadinazareth, santamariadeghliscalzi	837	it
2045	310	It has title of Bridge of Sighs	838	it
2046	311	It has title of Venice, Piazza San Marco, Caffè Quadri seen from Caffè Florian	839	it
2047	312	It has tags of venedig, venice, venezia, italian, italy, italia, piazzadisanmarco, caff, caff	839	it
2048	313	It has title of Venice, Torre del'Orologio seen from St Mark's Campanile,	840	it
2049	314	It has tags of venedig, venice, venezia, italien, italy, italia, piazzadisanmarco	840	it
2050	315	It has title of Venice, Piazza San Marco, St Mark's Campanile	841	it
2051	316	It has tags of venedig, venice, venezia, italien, italy, italia, piazzadisanmarco	841	it
2052	317	It has tags of Venice, Venice, Italy, Italy, Italy, Dogenpalst, Palazzo Ducale, Dogespalace, Giant Climbing	842	it
2053	318	It has title of Venice, Grand Canal, Palazzo Giustiniani (Hotel Europa)	843	it
2054	319	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, palazzogiustiniani, hoteleuropa	843	it
2055	320	It has tags of Italy, Italy, Venice, Venice	850	it
2056	321	It has tags of Italy, Italy, Venice, Venice	851	it
2057	322	It has tags of Italy, Italy, Venice, Venice	852	it
2058	323	It has tags of Italy, Italy, Venice, Venice	853	it
2059	324	It has tags of Italy, Italy, Venice, Venice	854	it
2060	325	It has tags of Italy, Italy, Venice, Venice	855	it
2061	326	It has tags of Italy, Italy, Venice, Venice	856	it
2062	327	It has tags of Italy, Italy, Venice, Venice	857	it
2063	328	It has tags of Italy, Italy, Venice, Venice	858	it
2064	329	It has tags of Italy, Italy, Venice, Venice	859	it
2065	330	It has tags of Italy, Italy, Venice, Venice	860	it
2066	331	It has tags of italy, venice, gondola, canal	866	it
2067	332	It has title of To the father of the shells	869	it
2068	333	It has tags of friendship, perrino, ilpap	869	it
2069	334	July 28, 2021 Venice Castello and Ferrovia	870	it
2070	335	It has tags of venice, castle, fine holidays, streets, canals, bridges	870	it
2071	336	July 28, 2021 Venice Castello and Ferrovia	871	it
2072	337	It has title of Returning home: by vaporetto to the station	871	it
2073	338	It has tags of venice, castle, fine holidays, streets, canals, bridges	871	it
2074	339	July 28, 2021 in Castello: lunch and end of holiday	872	it
2075	340	It has title of Ostaria all'Ombra: Last meal	872	it
2076	341	It has tags of venice, castle, july, biennial garden	872	it
2077	342	July 28, 2021 in Castello: lunch and end of holiday	874	it
2078	343	It has title of Gardens of the Biennale	874	it
2079	344	It has tags of venice, castle, july, biennial garden	874	it
2080	345	Church of San Giorgio Maggiore from Piazza San Marco	875	it
2081	346	It has tags of venezia, piazzasanmarco, landscape, tourists, tourism, gondola	875	it
2082	347	July 28, 2021 Island of San Lazzaro degli Armeni	876	it
2083	348	It has title of Monastery: Bust of prelate (.) By Andrea Lebrun (1768)	876	it
2084	349	It has tags of venice, sanlazzarodegliarmeni, monastery, armenians	876	it
2085	350	July 28, 2021 Island of San Lazzaro degli Armeni	877	it
2086	351	It has title of San Lazzaro degli Armeni: the landing place, the garden and the Monastery	877	it
2087	352	It has tags of venice, sanlazzarodegliarmeni, monastery, armenians	877	it
2088	353	July 28, 2021 Island of San Lazzaro degli Armeni	878	it
2089	354	It has title of San Lazzaro degli Armeni: the landing place and the Monastery	878	it
2090	355	It has tags of venice, sanlazzarodegliarmeni, monastery, armenians	878	it
2091	356	July 28, 2021 Island of San Lazzaro degli Armeni	879	it
2092	357	It has tags of venice, sanlazzarodegliarmeni, monastery, armenians	879	it
2093	358	It has tags of crows, challenge, murazzi, ilmardellecornacchie	882	it
2094	359	July 28, 2021 Island of San Lazzaro degli Armeni	883	it
