	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
3887	4160	Studio Irma x Moco introduces Connectivism as a new art movement	2549	en	Criteria i	Criteria iv	Criteria ii	0.3657242655754089	0.9598636031150818	Criteria ii	Criteria i	Criteria iv	0.47443068	0.875702	False	1.0	0.8444173157197483
3888	4161	Through compassion and empathy, we arrive at a shared understanding	2549	en	Criteria iii	Criteria ii	Criteria iv	0.2803707122802734	0.647423654794693	Criteria ii	Criteria vi	Criteria iv	0.6930879	0.84801626	False	0.5	0.6358085259863967
3889	4162	So, in our collective choice to experience this digital immersive art exhibition, we are Reflecting Forward in search of Connectivism	2549	en	Criteria i	Criteria ii	Criteria iv	0.4911392331123352	0.7705576792359352	Criteria i	Criteria ii	Criteria vi	0.40391248	0.7375588	True	0.5	0.9731776806008372
3890	4163	Brightly colored lights, movement, and music drive you through these interactive, digital spaces: Diamond Matrix, Kaleidoscope, We All Live in Bubbles, Connect the Dots	2549	en	Criteria i	Criteria iii	Criteria iv	0.2582702934741974	0.6740965843200684	Criteria vii	Criteria i	Criteria x	0.53207994	0.781105	False	0.2	0.25953789844454794
3891	4164	Connectivism stresses that internet technologies like web browsers, search engines, and social media contribute to new ways of understanding and learning in our digital age	2549	en	Criteria iv	Criteria ii	Criteria iii	0.443782240152359	0.8442355841398239	Criteria vi	Criteria iv	Criteria ii	0.49422485	0.84969425	False	0.5	0.5589059111700353
3892	4165	A mysterious British artist known for his humorous and political street art	2549	en	Criteria ii	Criteria i	Criteria iv	0.2720390856266022	0.7183151096105576	Criteria vi	Criteria iii	Criteria vii	0.6262461	0.7720661	False	0.0	0.33920910537804194
3893	4166	The Banksy exhibition at Moco contains several of his infamous street pieces, as well a large number of his indoor works, including work on canvas	2549	en	Criteria ii	Criteria iv	Criteria i	0.4452677369117737	0.9178757518529892	Criteria i	Criteria ii	Criteria iv	0.51889175	0.8916805	False	1.0	0.7908220761753086
3894	4167	One of these is his giant 'Beanfield' painting, a beautiful piece that is displayed on the ground floor	2549	en	Criteria i	Criteria iv	Criteria ii	0.8493646383285522	0.9219796285033226	Criteria i	Criteria ii	Criteria vi	0.80762035	0.9015018	True	0.5	0.9991836363473446
3895	4168	An impossible-to-miss eye-catcher as you enter the Banksy exhibition	2549	en	Criteria i	Criteria iv	Criteria iii	0.2541370987892151	0.5755358934402466	Criteria i	Criteria vii	Criteria vi	0.2777461	0.6094521	True	0.2	0.8392635851776055
3896	4169	Other highlights include 'Girl with Balloon', 'Laugh Now' and 'Keep It Real'	2549	en	Criteria vii	Criteria x	Criteria viii	0.5302949547767639	0.9115234762430192	Criteria vii	Criteria x	Criteria i	0.18762128	0.46372962	True	0.5	0.7574082608505456
3897	4170	The Banksy collection at Moco Museum: come check it out	2549	en	Criteria iii	Criteria iv	Criteria i	0.3487874269485473	0.71322962641716	Criteria vi	Criteria vii	Criteria x	0.2677334	0.5921403	False	0.0	0.5137090300869354
3898	4171	The Modern Contemporary (Moco) Museum has made its home in Villa Alsberg, a townhouse overlooking Museumplein in the heart of Amsterdam	2549	en	Criteria iv	Criteria ii	Criteria i	0.3414468169212341	0.7566364631056786	Criteria iv	Criteria vi	Criteria ii	0.45578128	0.8747302	True	0.5	0.8989508203245616
3899	4172	The building was designed in 1904 by Eduard Cuypers, nephew of the renowned Pierre Cuypers who designed Amsterdam's Central Station and the Rijksmuseum, which is at the opposite end of the square	2549	en	Criteria i	Criteria ii	Criteria iv	0.4995588362216949	0.9553462713956832	Criteria i	Criteria iv	Criteria ii	0.6114624	0.9262171	True	1.0	0.9697495139049916
3900	4173	This privately-owned residence was one of the first family homes built along Museumplein and retained this function until 1939	2549	en	Criteria iv	Criteria iii	Criteria ii	0.4073973894119262	0.8428828418254852	Criteria iv	Criteria ii	Criteria i	0.88639235	0.9573085	True	0.5	0.7848993266030521
3901	4174	Subsequently, the house was let to priests who taught at the Saint Nicolas School in Amsterdam, and later it was converted into an office for a law firm	2549	en	Criteria ii	Criteria iv	Criteria vi	0.3924084603786468	0.8393457680940628	Criteria iv	Criteria ii	Criteria iii	0.5121272	0.8758564	False	0.5	0.918000953398073
3902	4175	No effort is spared to ensure that this breathtaking mansion makes an impact on visitors, adding an extra layer to the Moco experience	2549	en	Criteria vii	Criteria viii	Criteria x	0.8635613322257996	0.9820757880806924	Criteria vii	Criteria i	Criteria x	0.70490825	0.860878	True	0.5	0.9886416947358856
3903	4176	There is one small drawback, though: charming as the building is, its compact size does mean it can feel crowded during peak hours	2549	en	Criteria iv	Criteria i	Criteria vii	0.2758406698703766	0.5777385011315346	Criteria iv	Criteria vii	Criteria i	0.311307	0.7253156	True	1.0	0.9114695019153116
3904	4177	The Moco Museum is a private initiative of Lionel and Kim Logchies	2549	en	Criteria i	Criteria iv	Criteria iii	0.344301164150238	0.7627837061882019	Criteria iii	Criteria i	Criteria iv	0.26934165	0.625152	False	1.0	0.8500359538387019
3905	4178	The exhibited works of art are on loan from their carefully cultivated international network of art collectors	2549	en	Criteria i	Criteria ii	Criteria iv	0.4518454670906067	0.9131880775094032	Criteria ii	Criteria vi	Criteria i	0.2958103	0.6843997	False	0.5	0.769364159671309
3906	4179	Part of the proceeds from the museum will be donated to charities that are close to the hearts of the initiators	2549	en	Criteria iii	Criteria vi	Criteria iv	0.272579550743103	0.6959535479545593	Criteria vi	Criteria i	Criteria iii	0.69265467	0.8076996	False	0.5	0.6704011481131134
3907	4180	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2549	en	Criteria iii	Criteria iv	Criteria vi	0.2585007548332214	0.6875412464141846	Criteria ii	Criteria i	Criteria iv	0.2987285	0.7996636	False	0.2	0.7408605474453744
3908	4182	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, holiday, hollande, ilce, iso, mocomuseum, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, travel, vacances, voyage	2549	en	Criteria iii	Criteria ii	Criteria iv	0.3539555370807647	0.7670930773019791	Criteria ii	Criteria iv	Criteria vi	0.60870934	0.8896906	False	0.5	0.6074469783651072
3909	4183	City trip In Amsterdam - July 2021 - Moco Museum   We Are Moco  The Moco Museum focuses on proven artists with a unique vision	2550	en	Criteria iii	Criteria vi	Criteria iv	0.2884182333946228	0.7098099440336227	Criteria vi	Criteria ii	Criteria i	0.31086427	0.674771	False	0.2	0.8819742681879993
3910	4184	The Moco Museum in Amsterdam is a boutique museum with a wide range of inspiring modern and contemporary art	2550	en	Criteria i	Criteria ii	Criteria iv	0.4668598473072052	0.8928698301315308	Criteria ii	Criteria i	Criteria vi	0.45534483	0.8175243	False	0.5	0.9111546776484206
3911	4185	With artists like Banksy, Jean-Michel Basquiat, JR, KAWS, Keith Haring, Jeff Koons, Yayoi Kusama, Andy Warhol, and more, we offer visitors an unparalleled collection of subversive art in which irony and humor are used to reflect on modern society	2550	en	Criteria i	Criteria iii	Criteria iv	0.4742864668369293	0.7868271023035049	Criteria i	Criteria vi	Criteria iv	0.44130677	0.79648995	True	0.5	0.903652471232985
3912	4186	A one-of-a-kind experience aimed at a wide audience, a visit to Moco is a true eye-opener	2550	en	Criteria vii	Criteria i	Criteria vi	0.407531589269638	0.717494286596775	Criteria vi	Criteria iv	Criteria iii	0.40624306	0.71502936	False	0.2	0.4131141170943621
3913	4187	Reflecting Forward expresses endless connections to reveal what the future can look like	2550	en	Criteria ii	Criteria iv	Criteria iii	0.4900774657726288	0.852271668612957	Criteria vi	Criteria ii	Criteria iv	0.67314726	0.8129904	False	0.5	0.25053836160870974
3914	4188	Studio Irma x Moco introduces Connectivism as a new art movement	2550	en	Criteria i	Criteria iv	Criteria ii	0.3657242655754089	0.9598636031150818	Criteria ii	Criteria i	Criteria iv	0.47443068	0.875702	False	1.0	0.8444173157197483
3915	4189	Through compassion and empathy, we arrive at a shared understanding	2550	en	Criteria iii	Criteria ii	Criteria iv	0.2803707122802734	0.647423654794693	Criteria ii	Criteria vi	Criteria iv	0.6930879	0.84801626	False	0.5	0.6358085259863967
3916	4190	So, in our collective choice to experience this digital immersive art exhibition, we are Reflecting Forward in search of Connectivism	2550	en	Criteria i	Criteria ii	Criteria iv	0.4911392331123352	0.7705576792359352	Criteria i	Criteria ii	Criteria vi	0.40391248	0.7375588	True	0.5	0.9731776806008372
3917	4191	Brightly colored lights, movement, and music drive you through these interactive, digital spaces: Diamond Matrix, Kaleidoscope, We All Live in Bubbles, Connect the Dots	2550	en	Criteria i	Criteria iii	Criteria iv	0.2582702934741974	0.6740965843200684	Criteria vii	Criteria i	Criteria x	0.53207994	0.781105	False	0.2	0.25953789844454794
3918	4192	Connectivism stresses that internet technologies like web browsers, search engines, and social media contribute to new ways of understanding and learning in our digital age	2550	en	Criteria iv	Criteria ii	Criteria iii	0.443782240152359	0.8442355841398239	Criteria vi	Criteria iv	Criteria ii	0.49422485	0.84969425	False	0.5	0.5589059111700353
3919	4193	A mysterious British artist known for his humorous and political street art	2550	en	Criteria ii	Criteria i	Criteria iv	0.2720390856266022	0.7183151096105576	Criteria vi	Criteria iii	Criteria vii	0.6262461	0.7720661	False	0.0	0.33920910537804194
3920	4194	The Banksy exhibition at Moco contains several of his infamous street pieces, as well a large number of his indoor works, including work on canvas	2550	en	Criteria ii	Criteria iv	Criteria i	0.4452677369117737	0.9178757518529892	Criteria i	Criteria ii	Criteria iv	0.51889175	0.8916805	False	1.0	0.7908220761753086
3921	4195	One of these is his giant 'Beanfield' painting, a beautiful piece that is displayed on the ground floor	2550	en	Criteria i	Criteria iv	Criteria ii	0.8493646383285522	0.9219796285033226	Criteria i	Criteria ii	Criteria vi	0.80762035	0.9015018	True	0.5	0.9991836363473446
3922	4196	An impossible-to-miss eye-catcher as you enter the Banksy exhibition	2550	en	Criteria i	Criteria iv	Criteria iii	0.2541370987892151	0.5755358934402466	Criteria i	Criteria vii	Criteria vi	0.2777461	0.6094521	True	0.2	0.8392635851776055
3923	4197	Other highlights include 'Girl with Balloon', 'Laugh Now' and 'Keep It Real'	2550	en	Criteria vii	Criteria x	Criteria viii	0.5302949547767639	0.9115234762430192	Criteria vii	Criteria x	Criteria i	0.18762128	0.46372962	True	0.5	0.7574082608505456
3924	4198	The Banksy collection at Moco Museum: come check it out	2550	en	Criteria iii	Criteria iv	Criteria i	0.3487874269485473	0.71322962641716	Criteria vi	Criteria vii	Criteria x	0.2677334	0.5921403	False	0.0	0.5137090300869354
3925	4199	The Modern Contemporary (Moco) Museum has made its home in Villa Alsberg, a townhouse overlooking Museumplein in the heart of Amsterdam	2550	en	Criteria iv	Criteria ii	Criteria i	0.3414468169212341	0.7566364631056786	Criteria iv	Criteria vi	Criteria ii	0.45578128	0.8747302	True	0.5	0.8989508203245616
3926	4200	The building was designed in 1904 by Eduard Cuypers, nephew of the renowned Pierre Cuypers who designed Amsterdam's Central Station and the Rijksmuseum, which is at the opposite end of the square	2550	en	Criteria i	Criteria ii	Criteria iv	0.4995588362216949	0.9553462713956832	Criteria i	Criteria iv	Criteria ii	0.6114624	0.9262171	True	1.0	0.9697495139049916
3927	4201	This privately-owned residence was one of the first family homes built along Museumplein and retained this function until 1939	2550	en	Criteria iv	Criteria iii	Criteria ii	0.4073973894119262	0.8428828418254852	Criteria iv	Criteria ii	Criteria i	0.88639235	0.9573085	True	0.5	0.7848993266030521
3928	4202	Subsequently, the house was let to priests who taught at the Saint Nicolas School in Amsterdam, and later it was converted into an office for a law firm	2550	en	Criteria ii	Criteria iv	Criteria vi	0.3924084603786468	0.8393457680940628	Criteria iv	Criteria ii	Criteria iii	0.5121272	0.8758564	False	0.5	0.918000953398073
3929	4203	No effort is spared to ensure that this breathtaking mansion makes an impact on visitors, adding an extra layer to the Moco experience	2550	en	Criteria vii	Criteria viii	Criteria x	0.8635613322257996	0.9820757880806924	Criteria vii	Criteria i	Criteria x	0.70490825	0.860878	True	0.5	0.9886416947358856
3930	4204	There is one small drawback, though: charming as the building is, its compact size does mean it can feel crowded during peak hours	2550	en	Criteria iv	Criteria i	Criteria vii	0.2758406698703766	0.5777385011315346	Criteria iv	Criteria vii	Criteria i	0.311307	0.7253156	True	1.0	0.9114695019153116
3931	4205	The Moco Museum is a private initiative of Lionel and Kim Logchies	2550	en	Criteria i	Criteria iv	Criteria iii	0.344301164150238	0.7627837061882019	Criteria iii	Criteria i	Criteria iv	0.26934165	0.625152	False	1.0	0.8500359538387019
3932	4206	The exhibited works of art are on loan from their carefully cultivated international network of art collectors	2550	en	Criteria i	Criteria ii	Criteria iv	0.4518454670906067	0.9131880775094032	Criteria ii	Criteria vi	Criteria i	0.2958103	0.6843997	False	0.5	0.769364159671309
3933	4207	Part of the proceeds from the museum will be donated to charities that are close to the hearts of the initiators	2550	en	Criteria iii	Criteria vi	Criteria iv	0.272579550743103	0.6959535479545593	Criteria vi	Criteria i	Criteria iii	0.69265467	0.8076996	False	0.5	0.6704011481131134
3934	4208	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2550	en	Criteria iii	Criteria iv	Criteria vi	0.2585007548332214	0.6875412464141846	Criteria ii	Criteria i	Criteria iv	0.2987285	0.7996636	False	0.2	0.7408605474453744
3935	4210	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, holiday, hollande, homme, ilce, iso, man, men, messieurs, migueldiscart, mocomuseum, monsieur, musee, musees, museum, museums, netherlands, paysbas, portrait, portraits, portraiture, sony, sonyilce, sonyilce, travel, vacances, voyage	2550	en	Criteria iii	Criteria vi	Criteria iv	0.4057135879993438	0.8534651696681976	Criteria ii	Criteria iv	Criteria vi	0.34314486	0.80021673	False	0.5	0.4746775359656184
3936	4211	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Moco Museum   We Are Moco  The Moco Museum focuses on proven artists with a unique vision	2551	en	Criteria vi	Criteria iii	Criteria i	0.4937593638896942	0.8166139647364616	Criteria vi	Criteria i	Criteria ii	0.3176758	0.6604386	True	0.5	0.9137267098776272
3937	4212	The Moco Museum in Amsterdam is a boutique museum with a wide range of inspiring modern and contemporary art	2551	en	Criteria i	Criteria ii	Criteria iv	0.4668598473072052	0.8928698301315308	Criteria ii	Criteria i	Criteria vi	0.45534483	0.8175243	False	0.5	0.9111546776484206
3938	4213	With artists like Banksy, Jean-Michel Basquiat, JR, KAWS, Keith Haring, Jeff Koons, Yayoi Kusama, Andy Warhol, and more, we offer visitors an unparalleled collection of subversive art in which irony and humor are used to reflect on modern society	2551	en	Criteria i	Criteria iii	Criteria iv	0.4742864668369293	0.7868271023035049	Criteria i	Criteria vi	Criteria iv	0.44130677	0.79648995	True	0.5	0.903652471232985
