	index	sentence	origin	lang
3629	3893	The building was designed in 1904 by Eduard Cuypers, nephew of the renowned Pierre Cuypers who designed Amsterdam's Central Station and the Rijksmuseum, which is at the opposite end of the square	2539	en
3630	3894	This privately-owned residence was one of the first family homes built along Museumplein and retained this function until 1939	2539	en
3631	3895	Subsequently, the house was let to priests who taught at the Saint Nicolas School in Amsterdam, and later it was converted into an office for a law firm	2539	en
3632	3896	No effort is spared to ensure that this breathtaking mansion makes an impact on visitors, adding an extra layer to the Moco experience	2539	en
3633	3897	There is one small drawback, though: charming as the building is, its compact size does mean it can feel crowded during peak hours	2539	en
3634	3898	The Moco Museum is a private initiative of Lionel and Kim Logchies	2539	en
3635	3899	The exhibited works of art are on loan from their carefully cultivated international network of art collectors	2539	en
3636	3900	Part of the proceeds from the museum will be donated to charities that are close to the hearts of the initiators	2539	en
3637	3901	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2539	en
3638	3902	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, mocomuseum, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, travel, vacances, voyage	2539	en
3639	3903	City trip In Amsterdam - July 2021 - Moco Museum   We Are Moco  The Moco Museum focuses on proven artists with a unique vision	2540	en
3640	3904	The Moco Museum in Amsterdam is a boutique museum with a wide range of inspiring modern and contemporary art	2540	en
3641	3905	With artists like Banksy, Jean-Michel Basquiat, JR, KAWS, Keith Haring, Jeff Koons, Yayoi Kusama, Andy Warhol, and more, we offer visitors an unparalleled collection of subversive art in which irony and humor are used to reflect on modern society	2540	en
3642	3906	A one-of-a-kind experience aimed at a wide audience, a visit to Moco is a true eye-opener	2540	en
3643	3907	Reflecting Forward expresses endless connections to reveal what the future can look like	2540	en
3644	3908	Studio Irma x Moco introduces Connectivism as a new art movement	2540	en
3645	3909	Through compassion and empathy, we arrive at a shared understanding	2540	en
3646	3910	So, in our collective choice to experience this digital immersive art exhibition, we are Reflecting Forward in search of Connectivism	2540	en
3647	3911	Brightly colored lights, movement, and music drive you through these interactive, digital spaces: Diamond Matrix, Kaleidoscope, We All Live in Bubbles, Connect the Dots	2540	en
3648	3912	Connectivism stresses that internet technologies like web browsers, search engines, and social media contribute to new ways of understanding and learning in our digital age	2540	en
3649	3913	A mysterious British artist known for his humorous and political street art	2540	en
3650	3914	The Banksy exhibition at Moco contains several of his infamous street pieces, as well a large number of his indoor works, including work on canvas	2540	en
3651	3915	One of these is his giant 'Beanfield' painting, a beautiful piece that is displayed on the ground floor	2540	en
3652	3916	An impossible-to-miss eye-catcher as you enter the Banksy exhibition	2540	en
3653	3917	Other highlights include 'Girl with Balloon', 'Laugh Now' and 'Keep It Real'	2540	en
3654	3918	The Banksy collection at Moco Museum: come check it out	2540	en
3655	3919	The Modern Contemporary (Moco) Museum has made its home in Villa Alsberg, a townhouse overlooking Museumplein in the heart of Amsterdam	2540	en
3656	3920	The building was designed in 1904 by Eduard Cuypers, nephew of the renowned Pierre Cuypers who designed Amsterdam's Central Station and the Rijksmuseum, which is at the opposite end of the square	2540	en
3657	3921	This privately-owned residence was one of the first family homes built along Museumplein and retained this function until 1939	2540	en
3658	3922	Subsequently, the house was let to priests who taught at the Saint Nicolas School in Amsterdam, and later it was converted into an office for a law firm	2540	en
3659	3923	No effort is spared to ensure that this breathtaking mansion makes an impact on visitors, adding an extra layer to the Moco experience	2540	en
3660	3924	There is one small drawback, though: charming as the building is, its compact size does mean it can feel crowded during peak hours	2540	en
3661	3925	The Moco Museum is a private initiative of Lionel and Kim Logchies	2540	en
3662	3926	The exhibited works of art are on loan from their carefully cultivated international network of art collectors	2540	en
3663	3927	Part of the proceeds from the museum will be donated to charities that are close to the hearts of the initiators	2540	en
3664	3928	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2540	en
3665	3930	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, holiday, hollande, ilce, iso, mocomuseum, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, travel, vacances, voyage	2540	en
3666	3931	City trip In Amsterdam - July 2021 - Moco Museum   We Are Moco  The Moco Museum focuses on proven artists with a unique vision	2541	en
3667	3932	The Moco Museum in Amsterdam is a boutique museum with a wide range of inspiring modern and contemporary art	2541	en
3668	3933	With artists like Banksy, Jean-Michel Basquiat, JR, KAWS, Keith Haring, Jeff Koons, Yayoi Kusama, Andy Warhol, and more, we offer visitors an unparalleled collection of subversive art in which irony and humor are used to reflect on modern society	2541	en
3669	3934	A one-of-a-kind experience aimed at a wide audience, a visit to Moco is a true eye-opener	2541	en
3670	3935	Reflecting Forward expresses endless connections to reveal what the future can look like	2541	en
3671	3936	Studio Irma x Moco introduces Connectivism as a new art movement	2541	en
3672	3937	Through compassion and empathy, we arrive at a shared understanding	2541	en
3673	3938	So, in our collective choice to experience this digital immersive art exhibition, we are Reflecting Forward in search of Connectivism	2541	en
3674	3939	Brightly colored lights, movement, and music drive you through these interactive, digital spaces: Diamond Matrix, Kaleidoscope, We All Live in Bubbles, Connect the Dots	2541	en
3675	3940	Connectivism stresses that internet technologies like web browsers, search engines, and social media contribute to new ways of understanding and learning in our digital age	2541	en
3676	3941	A mysterious British artist known for his humorous and political street art	2541	en
3677	3942	The Banksy exhibition at Moco contains several of his infamous street pieces, as well a large number of his indoor works, including work on canvas	2541	en
3678	3943	One of these is his giant 'Beanfield' painting, a beautiful piece that is displayed on the ground floor	2541	en
3679	3944	An impossible-to-miss eye-catcher as you enter the Banksy exhibition	2541	en
3680	3945	Other highlights include 'Girl with Balloon', 'Laugh Now' and 'Keep It Real'	2541	en
3681	3946	The Banksy collection at Moco Museum: come check it out	2541	en
3682	3947	The Modern Contemporary (Moco) Museum has made its home in Villa Alsberg, a townhouse overlooking Museumplein in the heart of Amsterdam	2541	en
3683	3948	The building was designed in 1904 by Eduard Cuypers, nephew of the renowned Pierre Cuypers who designed Amsterdam's Central Station and the Rijksmuseum, which is at the opposite end of the square	2541	en
3684	3949	This privately-owned residence was one of the first family homes built along Museumplein and retained this function until 1939	2541	en
3685	3950	Subsequently, the house was let to priests who taught at the Saint Nicolas School in Amsterdam, and later it was converted into an office for a law firm	2541	en
3686	3951	No effort is spared to ensure that this breathtaking mansion makes an impact on visitors, adding an extra layer to the Moco experience	2541	en
3687	3952	There is one small drawback, though: charming as the building is, its compact size does mean it can feel crowded during peak hours	2541	en
3688	3953	The Moco Museum is a private initiative of Lionel and Kim Logchies	2541	en
3689	3954	The exhibited works of art are on loan from their carefully cultivated international network of art collectors	2541	en
3690	3955	Part of the proceeds from the museum will be donated to charities that are close to the hearts of the initiators	2541	en
3691	3956	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2541	en
3692	3958	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, mocomuseum, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, travel, vacances, voyage	2541	en
3693	3959	City trip In Amsterdam - July 2021 - Moco Museum   We Are Moco  The Moco Museum focuses on proven artists with a unique vision	2542	en
3694	3960	The Moco Museum in Amsterdam is a boutique museum with a wide range of inspiring modern and contemporary art	2542	en
3695	3961	With artists like Banksy, Jean-Michel Basquiat, JR, KAWS, Keith Haring, Jeff Koons, Yayoi Kusama, Andy Warhol, and more, we offer visitors an unparalleled collection of subversive art in which irony and humor are used to reflect on modern society	2542	en
