	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
587	198	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	708	other	0.05649234354496002	0.16592015326023102	0.3442288637161255	0.2048511803150177	0.027649248018860817	0.16583853960037231	0.00780957005918026	0.005140465684235096	0.009413888677954674	0.012546887621283531	0.00010880699119297788	0.3442288637161255	Criteria iii	0.2048511803150177	Criteria iv	0.16592015326023102	Criteria ii	0.3442288637161255	0.7150001972913742
588	201	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	710	other	0.05649234354496002	0.16592015326023102	0.3442288637161255	0.2048511803150177	0.027649248018860817	0.16583853960037231	0.00780957005918026	0.005140465684235096	0.009413888677954674	0.012546887621283531	0.00010880699119297788	0.3442288637161255	Criteria iii	0.2048511803150177	Criteria iv	0.16592015326023102	Criteria ii	0.3442288637161255	0.7150001972913742
589	231	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	739	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
590	233	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	740	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
591	235	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	741	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
592	237	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	742	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
593	239	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	743	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
594	241	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	744	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
595	243	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	745	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
596	245	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	746	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
597	247	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	747	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
598	249	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	748	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
599	251	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	749	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
600	253	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	750	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
601	255	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	751	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
602	257	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	752	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
603	259	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	753	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
604	268	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	761	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
605	277	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	769	other	0.017627805471420288	0.20425070822238922	0.4926302134990692	0.07506963610649109	0.022840505465865135	0.17271973192691803	0.004635381046682596	0.0019167859572917223	0.0034636608324944973	0.004784430842846632	6.11165160080418e-05	0.4926302134990692	Criteria iii	0.20425070822238922	Criteria ii	0.17271973192691803	Criteria vi	0.4926302134990692	0.8696006536483765
606	286	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	777	other	0.05649234354496002	0.16592015326023102	0.3442288637161255	0.2048511803150177	0.027649248018860817	0.16583853960037231	0.00780957005918026	0.005140465684235096	0.009413888677954674	0.012546887621283531	0.00010880699119297788	0.3442288637161255	Criteria iii	0.2048511803150177	Criteria iv	0.16592015326023102	Criteria ii	0.3442288637161255	0.7150001972913742
607	290	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	780	other	0.011045943014323711	0.08361279964447021	0.25658902525901794	0.049056656658649445	0.006890697404742241	0.5919429659843445	0.0002930979535449296	0.0001947867131093517	0.00014521749108098447	0.00019801611779257655	3.079933958360925e-05	0.5919429659843445	Criteria vi	0.25658902525901794	Criteria iii	0.08361279964447021	Criteria ii	0.5919429659843445	0.9321447908878326
608	319	It has title of Suzhou	812	other	0.07269895076751709	0.05693668872117996	0.34264057874679565	0.09915319085121155	0.012014799751341343	0.2988501489162445	0.0606226772069931	0.02281266637146473	0.011843458749353886	0.021740121766924858	0.0006867442862130702	0.34264057874679565	Criteria iii	0.2988501489162445	Criteria vi	0.09915319085121155	Criteria iv	0.34264057874679565	0.7406439185142517
609	320	It has tags of jiangsu, suzhou, jinjihu, peoplesrepublicofchina	818	other	0.03164992108941078	0.08844032883644104	0.5091568231582642	0.10126383602619171	0.029403338208794594	0.21481534838676453	0.009205138310790062	0.003333471482619643	0.005158758722245693	0.007501673884689808	7.136011845432222e-05	0.5091568231582642	Criteria iii	0.21481534838676453	Criteria vi	0.10126383602619171	Criteria iv	0.5091568231582642	0.8252360075712204
610	321	It has title of Lotus@Jinji Lake Suzhou	819	other	0.09004747867584229	0.04952315241098404	0.2622871994972229	0.09332087635993958	0.012796306982636452	0.37718287110328674	0.05399516597390175	0.01927523873746395	0.012482648715376854	0.027792058885097504	0.0012969705276191235	0.37718287110328674	Criteria vi	0.2622871994972229	Criteria iii	0.09332087635993958	Criteria iv	0.37718287110328674	0.7327909469604492
611	322	It has title of Lotus@Jinji Lake Suzhou	822	other	0.09004747867584229	0.04952315241098404	0.2622871994972229	0.09332087635993958	0.012796306982636452	0.37718287110328674	0.05399516597390175	0.01927523873746395	0.012482648715376854	0.027792058885097504	0.0012969705276191235	0.37718287110328674	Criteria vi	0.2622871994972229	Criteria iii	0.09332087635993958	Criteria iv	0.37718287110328674	0.7327909469604492
612	323	It has tags of lotus, suzhou, jiangsu, peoplesrepublicofchina	822	other	0.046574175357818604	0.09394752234220505	0.37572023272514343	0.09257256239652634	0.02046574465930462	0.3431644141674042	0.008426791056990623	0.002257181331515312	0.005638964474201202	0.011011281982064247	0.00022114586317911744	0.37572023272514343	Criteria iii	0.3431644141674042	Criteria vi	0.09394752234220505	Criteria ii	0.37572023272514343	0.8128321692347527
613	324	It has title of Lotus@Jinji Lake Suzhou	823	other	0.09004747867584229	0.04952315241098404	0.2622871994972229	0.09332087635993958	0.012796306982636452	0.37718287110328674	0.05399516597390175	0.01927523873746395	0.012482648715376854	0.027792058885097504	0.0012969705276191235	0.37718287110328674	Criteria vi	0.2622871994972229	Criteria iii	0.09332087635993958	Criteria iv	0.37718287110328674	0.7327909469604492
614	325	It has tags of suzhou, jiangsu, peoplesrepublicofchina, lotus	823	other	0.0234677717089653	0.10320623964071274	0.5272642970085144	0.07661764323711395	0.02330201491713524	0.22660315036773682	0.006815108936280012	0.0018258338095620275	0.004120729397982359	0.006719385739415884	5.789075657958165e-05	0.5272642970085144	Criteria iii	0.22660315036773682	Criteria vi	0.10320623964071274	Criteria ii	0.5272642970085144	0.857073687016964
615	342	It has title of Suzhou	1002	other	0.07269895076751709	0.05693668872117996	0.34264057874679565	0.09915319085121155	0.012014799751341343	0.2988501489162445	0.0606226772069931	0.02281266637146473	0.011843458749353886	0.021740121766924858	0.0006867442862130702	0.34264057874679565	Criteria iii	0.2988501489162445	Criteria vi	0.09915319085121155	Criteria iv	0.34264057874679565	0.7406439185142517
616	343	It has tags of suzhou, jiangsu, china	1002	other	0.04171253740787506	0.11175389587879181	0.4567572772502899	0.09424105286598206	0.023073570802807808	0.22165361046791077	0.02005588635802269	0.005407185759395361	0.00913041178137064	0.016089746728539467	0.00012478113058023155	0.4567572772502899	Criteria iii	0.22165361046791077	Criteria vi	0.11175389587879181	Criteria ii	0.4567572772502899	0.7901647835969925
617	386	It has title of Panmen Gate Park	1139	other	0.11133656650781631	0.05294055491685867	0.25949543714523315	0.11322826147079468	0.014781564474105835	0.19402535259723663	0.09741970896720886	0.06713949888944626	0.032170940190553665	0.056273508816957474	0.0011886663269251585	0.25949543714523315	Criteria iii	0.19402535259723663	Criteria vi	0.11322826147079468	Criteria iv	0.25949543714523315	0.5667490512132645
618	387	It has title of Garden	1140	other	0.12266774475574493	0.13295410573482513	0.2311427891254425	0.19613495469093323	0.019603872671723366	0.14275668561458588	0.049264080822467804	0.021971428766846657	0.033604178577661514	0.049782346934080124	0.000117762632726226	0.2311427891254425	Criteria iii	0.19613495469093323	Criteria iv	0.14275668561458588	Criteria vi	0.2311427891254425	0.5700344294309616
619	389	It has title of Shanghai	1144	other	0.1260422021150589	0.06004936620593071	0.2930352985858917	0.14053753018379211	0.012537396512925625	0.18615184724330902	0.0634211078286171	0.05956332013010979	0.022375265136361122	0.035623885691165924	0.0006626943941228092	0.2930352985858917	Criteria iii	0.18615184724330902	Criteria vi	0.14053753018379211	Criteria iv	0.2930352985858917	0.6197246760129929
620	391	It has tags of suzhouindustrialparkdongfangzhimen	1174	other	0.0883198007941246	0.053276948630809784	0.33350691199302673	0.12519539892673492	0.022723162546753883	0.06944963335990906	0.12601377069950104	0.07067764550447464	0.05065551772713661	0.05999546870589256	0.00018572430417407304	0.33350691199302673	Criteria iii	0.12601377069950104	Criteria vii	0.12519539892673492	Criteria iv	0.33350691199302673	0.5847160816192627
621	523	It has title of China	1313	other	0.10445088148117065	0.04291277006268501	0.22635522484779358	0.10506267845630646	0.00878515187650919	0.1760794222354889	0.1194683387875557	0.12231385707855225	0.032992977648973465	0.060554105788469315	0.0010246253805235028	0.22635522484779358	Criteria iii	0.1760794222354889	Criteria vi	0.12231385707855225	Criteria viii	0.22635522484779358	0.5247485041618347
