	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
562	58	Lion Grove Garden	563	other	Criteria vii	Criteria x	Criteria iii	0.2805591821670532	0.6933187544345856	Criteria vii	Criteria x	Criteria i	0.37881538	0.7157352	True	0.5	0.8859127521867937
563	101	It has tags of suzhou, china, jiangsu	611	other	Criteria iii	Criteria vi	Criteria ii	0.4602291584014892	0.8017260804772377	Criteria vi	Criteria iv	Criteria ii	0.43277568	0.7887812	False	0.5	0.6994838028476587
564	102	It has tags of suzhou, china, jiangsu	612	other	Criteria iii	Criteria vi	Criteria ii	0.4602291584014892	0.8017260804772377	Criteria vi	Criteria iv	Criteria ii	0.43277568	0.7887812	False	0.5	0.6994838028476587
565	104	It has title of Mirror	621	other	Criteria iii	Criteria viii	Criteria vi	0.2026134133338928	0.5399724692106247	Criteria iii	Criteria i	Criteria vi	0.4067556	0.72524613	True	0.5	0.78792057737678
566	121	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	652	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
567	131	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	661	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
568	133	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	662	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
569	135	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	663	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
570	137	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	664	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
571	139	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	665	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
572	141	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	666	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
573	143	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	667	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
574	145	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	668	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
575	147	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	669	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
576	149	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	670	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
577	151	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	671	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
578	153	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	672	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
579	155	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	673	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
580	157	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	674	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
581	159	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	675	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
582	161	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	676	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
583	177	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	691	other	Criteria iii	Criteria ii	Criteria vi	0.4677950739860534	0.8815493136644363	Criteria x	Criteria iii	Criteria ii	0.31242266	0.6269998	False	0.5	0.6105524826077935
584	184	It has tags of china, jiangsu, pingjiang, suzhou, peoplesrepublicofchina	697	other	Criteria iii	Criteria ii	Criteria vi	0.4677950739860534	0.8815493136644363	Criteria x	Criteria iii	Criteria ii	0.31242266	0.6269998	False	0.5	0.6105524826077935
585	194	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	706	other	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
586	196	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	707	other	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
587	198	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	708	other	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
588	201	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	710	other	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
589	231	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	739	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
590	233	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	740	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
591	235	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	741	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
592	237	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	742	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
593	239	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	743	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
594	241	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	744	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
595	243	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	745	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
596	245	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	746	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
597	247	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	747	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
598	249	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	748	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
599	251	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	749	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
600	253	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	750	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
601	255	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	751	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
602	257	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	752	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
603	259	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	753	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
604	268	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	761	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
605	277	It has tags of china, jiangsu, jinji, lake, suzhou, peoplesrepublicofchina	769	other	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
606	286	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	777	other	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
607	290	It has tags of arts, centre, china, culture, jiangsu, suzhou, peoplesrepublicofchina	780	other	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
608	319	It has title of Suzhou	812	other	Criteria iii	Criteria vi	Criteria iv	0.3426405787467956	0.7406439185142517	Criteria iii	Criteria iv	Criteria vi	0.42460915	0.701869	True	1.0	0.9108036733357762
609	320	It has tags of jiangsu, suzhou, jinjihu, peoplesrepublicofchina	818	other	Criteria iii	Criteria vi	Criteria iv	0.5091568231582642	0.8252360075712204	Criteria vi	Criteria iii	Criteria iv	0.30016074	0.7518816	False	1.0	0.9065746772125559
610	321	It has title of Lotus@Jinji Lake Suzhou	819	other	Criteria vi	Criteria iii	Criteria iv	0.3771828711032867	0.7327909469604492	Criteria vii	Criteria x	Criteria viii	0.672282	0.84171444	False	0.0	0.17731957019961686
611	322	It has title of Lotus@Jinji Lake Suzhou	822	other	Criteria vi	Criteria iii	Criteria iv	0.3771828711032867	0.7327909469604492	Criteria vii	Criteria x	Criteria viii	0.672282	0.84171444	False	0.0	0.17731957019961686
612	323	It has tags of lotus, suzhou, jiangsu, peoplesrepublicofchina	822	other	Criteria iii	Criteria vi	Criteria ii	0.3757202327251434	0.8128321692347527	Criteria x	Criteria iii	Criteria vi	0.26363865	0.5702289	False	0.5	0.6405342906162186
613	324	It has title of Lotus@Jinji Lake Suzhou	823	other	Criteria vi	Criteria iii	Criteria iv	0.3771828711032867	0.7327909469604492	Criteria vii	Criteria x	Criteria viii	0.672282	0.84171444	False	0.0	0.17731957019961683
614	325	It has tags of suzhou, jiangsu, peoplesrepublicofchina, lotus	823	other	Criteria iii	Criteria vi	Criteria ii	0.5272642970085144	0.857073687016964	Criteria iii	Criteria vi	Criteria iv	0.35937613	0.6625905	True	0.5	0.9661216464949391
615	342	It has title of Suzhou	1002	other	Criteria iii	Criteria vi	Criteria iv	0.3426405787467956	0.7406439185142517	Criteria iii	Criteria iv	Criteria vi	0.42460915	0.701869	True	1.0	0.9108036733357762
616	343	It has tags of suzhou, jiangsu, china	1002	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria iii	Criteria vi	Criteria iv	0.2897482	0.77092403	True	0.5	0.9195081903762837
617	386	It has title of Panmen Gate Park	1139	other	Criteria iii	Criteria vi	Criteria iv	0.2594954371452331	0.5667490512132645	Criteria iii	Criteria vi	Criteria iv	0.50060546	0.7783185	True	1.0	0.8916567325519165
618	387	It has title of Garden	1140	other	Criteria iii	Criteria iv	Criteria vi	0.2311427891254425	0.5700344294309616	Criteria x	Criteria vii	Criteria ix	0.6391772	0.7992926	False	0.0	0.23553660443237873
619	389	It has title of Shanghai	1144	other	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iii	Criteria iv	Criteria vi	0.29164356	0.65852016	True	1.0	0.9487452014036277
620	391	It has tags of suzhouindustrialparkdongfangzhimen	1174	other	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria ii	Criteria iv	Criteria i	0.31679296	0.7865457	False	0.2	0.5104271219617718
621	523	It has title of China	1313	other	Criteria iii	Criteria vi	Criteria viii	0.2263552248477935	0.5247485041618347	Criteria iii	Criteria i	Criteria vi	0.33378014	0.5959292	True	0.5	0.8743310794044281
622	524	Suzhou , China	1314	other	Criteria iii	Criteria vi	Criteria ii	0.5282421708106995	0.94748492538929	Criteria vi	Criteria iv	Criteria i	0.20386145	0.5249458	False	0.2	0.6287977430398289
623	525	It has title of Beautiful China	1314	other	Criteria vii	Criteria vi	Criteria iii	0.27182337641716	0.6437252163887024	Criteria vii	Criteria vi	Criteria iii	0.26650304	0.53357327	True	1.0	0.9393559456490603
624	526	It has tags of china, suzhou, night	1314	other	Criteria iii	Criteria vi	Criteria ii	0.4301899671554565	0.8982489183545113	Criteria vi	Criteria iii	Criteria i	0.3633203	0.6900383	False	0.5	0.9129197259883912
625	527	It has title of Old room	1316	other	Criteria iii	Criteria vi	Criteria iv	0.3736463785171509	0.7607336938381195	Criteria iv	Criteria iii	Criteria i	0.36761576	0.80622095	False	0.5	0.8571880656795053
626	529	It has tags of china, shanghai, sony	1352	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
627	531	It has tags of china, shanghai, sony	1353	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
628	533	It has tags of china, shanghai, sony	1354	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
629	535	It has tags of china, shanghai, sony	1355	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
630	537	It has tags of china, shanghai, sony	1356	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
631	539	It has tags of china, shanghai, sony	1357	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
632	540	It has title of Shanghai 2018	1358	other	Criteria iii	Criteria vi	Criteria iv	0.2938882410526275	0.6640515625476837	Criteria iii	Criteria iv	Criteria vi	0.29164356	0.65852016	True	1.0	0.9445262117229212
633	541	It has tags of red	1358	other	Criteria vii	Criteria x	Criteria viii	0.4980564713478088	0.8213498815894127	Criteria i	Criteria iii	Criteria iv	0.323759	0.6810791	False	0.0	0.18110297611099907
634	544	It has title of hidden gold	1386	other	Criteria vi	Criteria iii	Criteria iv	0.3845514953136444	0.8191444650292397	Criteria x	Criteria i	Criteria vii	0.21549626	0.5443346	False	0.0	0.4319985890935614
635	545	It has title of Autumn	1387	other	Criteria vii	Criteria viii	Criteria x	0.2977777123451233	0.6272450536489487	Criteria x	Criteria iv	Criteria iii	0.1769777	0.48143762	False	0.2	0.6195317050480377
