UserId ;Lat;Long;PhotoId;ID ;Name;Nationality;Num;PhotoID;Title;Description;User tags;Time taken;Time posted
14762938  N02;34,432755;35,844951;6521778763;14762938  N02;brendanc76;L;L98;6521778763;;Citadel in Tripoli, Lebanon's northern city, not too far from the border with Syria.  Not to be confused with the more well known capital of Libya.  ;;20/11/2011 08:37;16/12/2011 18:06
26278407  N02;34,439864;35,822498;6530232839;26278407  N02;gehad83;L;L70;6530232839;Tripoli (Lebanon) International Fairgrounds;Oscar Niemeyer's unfinished project in Tripoli, Lebanon. Today it sits idle and empty, never used and only occasionally making news when a politician or developer talks of tearing it down to build more apartment blocks. ;Tripoli,Lebanon,Oscar Niemeyer,Architecture,Fairgrounds,Cement,Curves;15/12/2011 08:36;18/12/2011 09:42
62368026  N07;34,445777;35,846843;6566377601;62368026  N07;linasoufi;L;L99;6566377601;L.O.V.E;"tripoli, Lebanon
";fireworks,love,light,beautiful;26/11/2011 21:36;24/12/2011 23:36
43904604  N06;34,439701;35,859298;6615507995;43904604  N06;Jobopa;T;T84;6615507995;Clock Tower and buildings from Tripoli, Lebanon;"Clock Tower. Urban Tripoli, buildings and arquitecture.

By Jordi Boixareu © All rights reserved";buildings,trablus,middle est,tripoli,street,atreets,arquitecture,urban,lebanon,city,clock,taxi,taxi line,Clock Tower,film,analog,analogue,tarabulus;01/01/2012 23:34;01/01/2012 22:47
43904604  N06;34,444999;35,85268;6615512703;43904604  N06;Jobopa;T;T84;6615512703;Buildings from Tripoli, Lebanon;"Urban Tripoli, buildings and arquitecture.

By Jordi Boixareu © All rights reserved";buildings,trablus,middle est,tripoli,street,atreets,city,arquitecture,urban,lebanon,building,architecture,edifice,film,analog,analogue,tarabulus;01/01/2012 23:09;01/01/2012 22:48
43904604  N06;34,444999;35,85268;6615518643;43904604  N06;Jobopa;T;T84;6615518643;Buildings from Tripoli, Lebanon;"Urban Tripoli, buildings and arquitecture.

Available for licensing on Getty Images

By Jordi Boixareu © All rights reserved";buildings,trablus,middle est,tripoli,city,arquitecture,urban,lebanon,building,architecture,edifice,film,analog,analogue,tarabulus;01/01/2012 23:28;01/01/2012 22:49
66167863  N06;34,444999;35,85268;6622883363;66167863  N06;][\/][arîam;L;L100;6622883363;Sunset;Al Mina' - Tripoli - Lebanon;;05/12/2011 23:01;02/01/2012 21:30
86752605  N00;34,432844;35,844345;6627765155;86752605  N00;Thibaud Saintin;T;T150;6627765155;The driver went up to the citadel;I realized he was also our bodyguard only when i saw him calmly put a gun under his seat. Oops.;Lebanon,Tripoli,citadel,buildings,castle;14/01/2007 12:28;03/01/2012 13:20
56929952  N02;34,439701;35,859298;6697109237;56929952  N02;mounzer_hamze;L;L99;6697109237;Old Street 3;Old Street, Tripoli, Lebanon;;14/01/2012 13:49;14/01/2012 21:49
56929952  N02;34,43562;35,842942;6697111215;56929952  N02;mounzer_hamze;L;L99;6697111215;Old Street 2;Old Street, Tripoli, Lebanon;;14/01/2012 13:49;14/01/2012 21:49
56929952  N02;34,436501;35,838542;6697112277;56929952  N02;mounzer_hamze;L;L99;6697112277;Tripoli Tall;Al Tall, Tripoli, Lebanon;;14/01/2012 13:49;14/01/2012 21:49
56929952  N02;34,437908;35,842004;6697113519;56929952  N02;mounzer_hamze;L;L99;6697113519;Taynal Mosque;Taynal Mosque, Tripoli, Lebanon;;14/01/2012 13:50;14/01/2012 21:50
56929952  N02;34,433572;35,842004;6697115285;56929952  N02;mounzer_hamze;L;L99;6697115285;Old Street 1;Old Street, Tripoli, Lebanon;;14/01/2012 13:50;14/01/2012 21:50
56929952  N02;34,436475;35,839354;6697116361;56929952  N02;mounzer_hamze;L;L99;6697116361;Sultan Building;Sultan Building. al Tall, Tripoli, Lebanon;;14/01/2012 13:50;14/01/2012 21:50
56929952  N02;34,439649;35,824648;6697116909;56929952  N02;mounzer_hamze;L;L99;6697116909;Tripoli;Rashid Karami International Fair, Al Maarad, Tripoli, Lebanon;;14/01/2012 13:50;14/01/2012 21:50
56929952  N02;34,452689;35,817509;6697117547;56929952  N02;mounzer_hamze;L;L99;6697117547;El Mina 4;El Mina, Tripoli, Lebanon;;14/01/2012 13:50;14/01/2012 21:50
56929952  N02;34,45604;35,826416;6697140409;56929952  N02;mounzer_hamze;L;L99;6697140409;Minsoury Mosque 5;Al Minsoury Al Kabir Mosque, Tripoli, Lebanon;;14/08/2011 13:12;14/01/2012 21:55
56929952  N02;34,431407;35,860061;6697176903;56929952  N02;mounzer_hamze;L;L99;6697176903;Khan Al Saboun;Old Hand made Soap. A tradition from Tripoli, Lebanon;;14/08/2011 14:00;14/01/2012 22:02
56929952  N02;34,434405;35,842322;6697180613;56929952  N02;mounzer_hamze;L;L99;6697180613;Minsoury Mosque 2;Al Minsoury Al Kabir Mosque, Tripoli, Lebanon;;14/08/2011 13:24;14/01/2012 22:03
67355851  N02;34,435451;35,84419;6777566335;67355851  N02;cedrus`;L;L100;6777566335;IMG_6634-2;;;21/08/2011 14:09;28/01/2012 19:41
17089358  N00;34,439701;35,859298;6779245041;17089358  N00;we_like_it;T;T151;6779245041;DSC00960;;;27/01/2012 14:33;29/01/2012 01:44
17089358  N00;34,4338;35,844422;6779275055;17089358  N00;we_like_it;T;T151;6779275055;DSC00969;;;27/01/2012 14:37;29/01/2012 01:51
17089358  N00;34,43383;35,844394;6779285153;17089358  N00;we_like_it;T;T151;6779285153;DSC00972;;;27/01/2012 14:49;29/01/2012 01:53
49046287  N08;34,435602;35,843716;6781157481;49046287  N08;Ghada Al-Wazeer;L;L101;6781157481;Tripoli, Lebanon;;Lebanon,Tripoli,Blue,Sea;28/01/2012 16:59;29/01/2012 10:08
49361702  N03;34,438828;35,817683;6781835898;49361702  N03;baysontheroad;L;L102;6781835898;Where #SYRIA refugees are living in Tripoli, #LEBANON;;;23/02/2012 12:47;25/02/2012 09:48
77521228  N08;34,43514;35,844867;6794777846;77521228  N08;robert najjar;L;L103;6794777846;tripoli.lebanon.street.9764;;;29/05/2007 00:22;29/02/2012 12:25
77521228  N08;34,434802;35,844013;6794778644;77521228  N08;robert najjar;L;L103;6794778644;tripoli.lebanon.9291;;;29/05/2007 00:19;29/02/2012 12:26
77521228  N08;34,434568;35,842416;6794778748;77521228  N08;robert najjar;L;L103;6794778748;tripoli.lebanon.9388;;;29/05/2007 00:19;29/02/2012 12:26
33863436  N07;34,454362;35,807527;6797392725;33863436  N07;haithamhammoud;L;L105;6797392725;Tripoli - Lebanon Sea View;fisher boats waiting to sail for night fishing;;29/01/2012 16:14;31/01/2012 20:17
61521316  N06;34,437357;35,846289;6812359704;61521316  N06;Rim Photog[r]afei;L;L96;6812359704;Tripoli, lebanon;;Tripoli,lebanon;04/03/2012 11:16;06/03/2012 09:33
55888917  N03;34,433376;35,845056;6826557108;55888917  N03;hsadura;L;L104;6826557108;Architecture of Tripoli;"Architecture of Tripoli seen from the Citadel.
My Facebook Page
www.saduraphotography.com
Copyright © Henryk Sadura 2012";panorama,sunset,sea,Tripoli,Architecture,City,Downtown,Middle East,Asia,Lebanon,building,Travel,Citadel,wall,stone,Crusader,castle,LPwithin;03/02/2012 09:15;11/03/2012 15:05
55888917  N03;34,439701;35,859298;6826557164;55888917  N03;hsadura;L;L104;6826557164;Panorama of Tripoli;"Panorama of Tripoli, Lebanon.
My Facebook Page
www.saduraphotography.com
Copyright © Henryk Sadura 2012";panorama,sunset,sea,Tripoli,Architecture,City,Downtown,Middle East,Asia,Lebanon,building,Travel,mountains,skyline;03/02/2012 09:07;11/03/2012 15:05
55255903  N07;34,439701;35,859298;6835060992;55255903  N07;Bilal Kamoon;L;L82;6835060992;Question Mark Graffiti;Question Mark Graffiti;Tripoli,Shoot As You Walk,Question Mark,Graffiti;11/03/2012 09:40;14/03/2012 04:50
26296808  N00;34,439701;35,859298;6881389931;26296808  N00;Dara Mulhern;L;L106;6881389931;Bombed out Tripoli;;lebanon,tripoli;15/02/2012 15:52;15/02/2012 15:52
26296808  N00;34,437849;35,842123;6881390353;26296808  N00;Dara Mulhern;L;L106;6881390353;Tripoli;Surreptitious photo - they would confiscate your camera for taking photos of the many checkpoints etc;lebanon,tripoli;15/02/2012 15:52;15/02/2012 15:52
65845777  N02;34,436905;35,840716;6887226254;65845777  N02;johnsonkc;T;T152;6887226254;Beirut March 2012 009;Tripoli, Lebanon;Beirut March 2012;25/03/2011 03:44;31/03/2012 22:57
65845777  N02;34,436853;35,840992;6887226968;65845777  N02;johnsonkc;T;T152;6887226968;Beirut March 2012 016;Tripoli, Lebanon;Beirut March 2012;25/03/2011 03:48;31/03/2012 22:57
65845777  N02;34,435561;35,844385;6887227490;65845777  N02;johnsonkc;T;T152;6887227490;Beirut March 2012 020;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:21;31/03/2012 22:57
65845777  N02;34,436189;35,842431;6887227818;65845777  N02;johnsonkc;T;T152;6887227818;Beirut March 2012 022;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:21;31/03/2012 22:57
65845777  N02;34,436518;35,843809;6887228978;65845777  N02;johnsonkc;T;T152;6887228978;Beirut March 2012 030;Tripoli, Lebanon;Beirut March 2012;25/03/2011 04:30;31/03/2012 22:58
55255903  N07;34,433369;35,845423;6913255990;55255903  N07;Bilal Kamoon;L;L82;6913255990;Tripoli Castle;The castle of Tripoli with two army men hanging from the window;Tripoli,Castle,Window;08/04/2012 10:29;09/04/2012 03:51
7325487  N03;34,44245;35,862121;6913937388;7325487  N03;aadamus;L;L107;6913937388;Grand Hotel Arabi;Adolescent cleaning an entrance to one of Tripolis hotels.  ;LUBNĀN,LEBANON,LIBAN,TRYPOLI,TRYPOLIS,TARABULUS ASH-SHAM,“MIDDLE EAST”,PROCHE-ORIENT,“BLISKI WSCHOD”,ADAM ADAMUS,AADAMUS;03/09/2011 18:35;09/04/2012 09:21
7325487  N03;34,451439;35,851306;6913938464;7325487  N03;aadamus;L;L107;6913938464;;Lebanese shisha driver? ;LUBNĀN,LEBANON,LIBAN,TRYPOLI,TRYPOLIS,TARABULUS ASH-SHAM,“MIDDLE EAST”,PROCHE-ORIENT,“BLISKI WSCHOD”,ADAM ADAMUS,AADAMUS,SHISHA,NARGILA,“SHISHA DRIVER”;02/09/2011 19:53;09/04/2012 09:21
47180819  N05;34,451439;35,851306;6915112097;47180819  N05;Millegraphia;T;T153;6915112097;Fruitjuiceman;Tripoli, Lebanon;lebanon,leica,m6;14/02/2012 19:22;21/02/2012 08:49
47180819  N05;34,435165;35,843253;6915127449;47180819  N05;Millegraphia;T;T153;6915127449;Back alley;Tripoli, Lebanon 2011;lebanon,leica,m6;14/02/2012 19:26;21/02/2012 08:54
77521228  N08;34,436657;35,828925;6940890121;77521228  N08;robert najjar;L;L103;6940890121;tripoli.lebanon.street.9765;;;29/05/2007 00:21;29/02/2012 12:25
61914268  N06;34,436381;35,844364;6966482034;61914268  N06;ryancmcmanus;L;L108;6966482034;Empty Streets;Tripoli, Lebanon;;25/04/2012 09:05;25/04/2012 13:05
61914268  N06;34,434961;35,845529;6966494250;61914268  N06;ryancmcmanus;L;L108;6966494250;Tripoli;Tripoli, Lebanon;;25/04/2012 09:10;25/04/2012 13:10
54768669  N04;34,451368;35,815602;6971920449;54768669  N04;Lara689;L;L109;6971920449;Neglected houses;Old neglected houses in Mina, Tripoli, Lebanon;old,house,neglect,lebanon;11/03/2012 11:13;11/03/2012 09:13
61521316  N06;34,436719;35,836442;6976914111;61521316  N06;Rim Photog[r]afei;L;L96;6976914111;...;;Tal,Tripoli Lebanon;11/03/2012 09:30;12/03/2012 19:15
78491587  N03;34,43657;35,843545;7027661121;78491587  N03;Gemma Traductora;L;L110;7027661121;Tripoli;;libano,lebanon,liban;29/03/2012 22:23;29/03/2012 20:23
65845777  N02;34,439701;35,859298;7033320167;65845777  N02;johnsonkc;T;T152;7033320167;Beirut March 2012 006;Tripoli, Lebanon;Beirut March 2012;25/03/2011 03:30;31/03/2012 22:56
65845777  N02;34,436268;35,845476;7033322117;65845777  N02;johnsonkc;T;T152;7033322117;Beirut March 2012 023;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:21;31/03/2012 22:57
65845777  N02;34,436751;35,845362;7033322261;65845777  N02;johnsonkc;T;T152;7033322261;Beirut March 2012 024;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:22;31/03/2012 22:57
65845777  N02;34,435185;35,843333;7033322435;65845777  N02;johnsonkc;T;T152;7033322435;Beirut March 2012 025;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:23;31/03/2012 22:57
65845777  N02;34,435069;35,842968;7033322689;65845777  N02;johnsonkc;T;T152;7033322689;Beirut March 2012 027;Souk of Tripoli, Lebanon.;Beirut March 2012;25/03/2011 04:25;31/03/2012 22:58
65845777  N02;34,437682;35,840532;7033324795;65845777  N02;johnsonkc;T;T152;7033324795;Beirut March 2012 041;Tripoli, Lebanon;Beirut March 2012;25/03/2011 04:40;31/03/2012 22:58
65845777  N02;34,434325;35,846996;7033324925;65845777  N02;johnsonkc;T;T152;7033324925;Beirut March 2012 042;Tripoli, Lebanon;Beirut March 2012;25/03/2011 04:41;31/03/2012 22:58
61914268  N06;34,433521;35,844952;7112579585;61914268  N06;ryancmcmanus;L;L108;7112579585;Peering through Tripoli;Tripoli, Lebanon;;25/04/2012 09:14;25/04/2012 13:14
65125812  N08;34,433928;35,845546;7124596619;65125812  N08;Zagros.os;T;T141;7124596619;Tetris;Tripoli, Lebanon.;building,tetris,tripoli,density,city,urban;05/12/2009 16:57;29/04/2012 14:38
58342462  N04;34,439701;35,859298;7155712788;58342462  N04;Jessica EM.;L;L111;7155712788;Follow the light.;;;01/10/2011 14:59;08/05/2012 03:18
28233094  N02;34,439701;35,859298;7159205945;28233094  N02;NC77;T;T154;7159205945;;Tripoli, Lebanon;tripoli,liban,lebanon,streetphotography,leica,bw,summilux 35mm,Tri-X;06/06/2012 10:55;06/06/2012 08:55
54768669  N04;34,455919;35,811358;7166898196;54768669  N04;Lara689;L;L109;7166898196;Summer;;instagram app,square,square format,iphoneography;09/05/2012 23:41;09/05/2012 20:41
28233094  N02;34,396692;35,798037;7168809877;28233094  N02;NC77;T;T154;7168809877;;Tripoli, Lebanon;liban,lebanon,tripoli,leica,voigtlander 21mm,Tri-X;04/04/2012 22:31;09/06/2012 11:13
28233094  N02;34,433811;35,844619;7180452355;28233094  N02;NC77;T;T154;7180452355;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,leica,voigtlander color skopar 21mm,Tri-X;11/03/2012 12:45;12/06/2012 15:59
28233094  N02;34,434909;35,842206;7185902413;28233094  N02;NC77;T;T154;7185902413;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,leica,voigtlander color skopar 21mm,Tri-X;14/06/2012 09:43;14/06/2012 07:43
62368026  N07;34,43298;35,812907;7187748619;62368026  N07;linasoufi;L;L99;7187748619;Jazziret el araneb;"tripoli-lebanon
";sea,summer,sky,tripoli,lebanon;14/06/2012 02:52;14/06/2012 21:37
28233094  N02;34,435382;35,844515;7188954257;28233094  N02;NC77;T;T154;7188954257;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,bw,leica,voigtlander color skopar 21mm,Tri-X;14/06/2012 23:41;15/06/2012 08:13
65125812  N08;34,436805;35,840393;7198183956;65125812  N08;Zagros.os;T;T141;7198183956;Going Home;A street shot of two Lebanese soldiers in Tripoli, Lebanon.;soldiers,lebanon,street,photography;05/12/2009 14:58;14/05/2012 19:36
33613605  N06;34,433695;35,844827;7201380534;33613605  N06;Rana T;L;L112;7201380534;Tripoli, Lebanon;;instagram app,square,square format,iphoneography,Brannan;15/05/2012 07:06;15/05/2012 06:06
79015889  N08;34,445556;35,820898;7232429724;79015889  N08;Laurent Tironi;T;T155;7232429724;Tripoli - Liban;Tripoli - Liban;;03/05/2011 16:20;20/05/2012 10:11
79015889  N08;34,452784;35,840148;7232431480;79015889  N08;Laurent Tironi;T;T155;7232431480;Tripoli - Liban;Tripoli - Liban;Liban 2011;03/05/2011 16:16;20/05/2012 10:11
27801592  N05;34,453732;35,803056;7275465620;27801592  N05;imad.elanis.net;L;L113;7275465620;Tripoli - Lebanon;;;27/05/2012 00:27;26/05/2012 21:27
28233094  N02;34,453199;35,816515;7278456022;28233094  N02;NC77;T;T154;7278456022;;Tripoli, Lebanon;tripoli,lebanon,liban,fishermen,bw,leica,summilux 35mm,Tri-X;27/05/2012 12:16;27/05/2012 10:17
28233094  N02;34,43761;35,841792;7285843902;28233094  N02;NC77;T;T154;7285843902;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,bw,leica,summilux 35mm,Tri-X;28/05/2012 12:33;28/05/2012 10:33
28490141  N03;34,432333;35,845939;7352308612;28490141  N03;rabiem22;L;L114;7352308612;Tripoli, not so Pretty;;Tripoli,Poor Neighbourhood,Lebanon,North Lebanon;03/05/2009 13:51;08/06/2012 19:42
64249609  N08;34,433288;35,84499;7413106894;64249609  N08;CazzJj;L;L115;7413106894;View of Tripoli, Lebanon, across the Kadisha River;Taken from Saint Giles Citadel;Tripoli,Lebanon;21/06/2012 19:47;21/06/2012 09:49
64249609  N08;34,4362;35,847724;7413119256;64249609  N08;CazzJj;L;L115;7413119256;Narrow street in Tripoli, Lebanon;;Tripoli,Lebanon,ally,street,narrow;21/06/2012 19:51;21/06/2012 09:52
64249609  N08;34,436043;35,838444;7413124252;64249609  N08;CazzJj;L;L115;7413124252;Drink salesman in Tripoli, Lebanon;He's not there for the tourists - there are no tourists.;drink,salesman,Tripoli,Lebanon;21/06/2012 19:53;21/06/2012 09:54
64249609  N08;34,433581;35,844729;7413130492;64249609  N08;CazzJj;L;L115;7413130492;Within the Saint Giles Citadel, Tripoli, Lebanon;Well preserved Crusader citadel.;citadel,Tripoli,Saint Giles,Lebanon;21/06/2012 19:55;21/06/2012 09:57
64249609  N08;34,432991;35,844148;7413139268;64249609  N08;CazzJj;L;L115;7413139268;Cannon balls ready for action;Saint Giles Citadel, Tripoli, Lebanon;;21/06/2012 19:58;21/06/2012 09:59
64249609  N08;34,433257;35,844802;7413142930;64249609  N08;CazzJj;L;L115;7413142930;Inside Saint Giles Citadel;Tripoli, Lebanon;Saint Giles,citadel,Tripoli,Lebanon;21/06/2012 19:59;21/06/2012 10:00
64249609  N08;34,43497;35,842429;7413148424;64249609  N08;CazzJj;L;L115;7413148424;Detail from a madrasa (school);Tripoli, Lebanon;madrasa,school,Tripoli,Lebaon;21/06/2012 20:01;21/06/2012 10:02
28233094  N02;34,435752;35,842651;7462908536;28233094  N02;NC77;T;T154;7462908536;;Tripoli, Lebanon;tripoli,lebanon,liban,birds,leica,voigtlander,color,skopar,21mm,Tri-X;14/06/2012 23:41;28/06/2012 20:57
81662466  N02;34,439701;35,859298;7481494322;81662466  N02;actfong;T;T155;7481494322;Tripoli Old Town;;;04/09/2010 11:29;01/07/2012 20:31
81662466  N02;34,439701;35,859298;7481517972;81662466  N02;actfong;T;T155;7481517972;Tripoli Markets;Why would people park their mopeds on the middle of the road?;;04/09/2010 12:02;01/07/2012 20:31
81662466  N02;34,439701;35,859298;7481521050;81662466  N02;actfong;T;T155;7481521050;Tripoli Markets;A very kind lady offered me help at the markets. God bless her.;;04/09/2010 12:39;01/07/2012 20:31
81662466  N02;34,439701;35,859298;7481815274;81662466  N02;actfong;T;T155;7481815274;Tripoli Old Town;;;04/09/2010 11:29;01/07/2012 20:31
81662466  N02;34,439701;35,859298;7481818028;81662466  N02;actfong;T;T155;7481818028;Tripoli (Lebanon, not Libya);;;04/09/2010 11:10;01/07/2012 20:31
28233094  N02;34,439701;35,859298;7490259684;28233094  N02;NC77;T;T154;7490259684;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,leica,summilux 35mm,Tri-X;03/07/2012 00:17;02/07/2012 22:13
62368026  N07;34,437209;35,825844;7523236144;62368026  N07;linasoufi;L;L99;7523236144;climbing life;tripoli, Lebanon;;07/07/2012 07:19;07/07/2012 22:22
28233094  N02;34,435006;35,8425;7560728426;28233094  N02;NC77;T;T154;7560728426;;Tripoli, Lebanon;tripoli,lebanon,liban,leica,m6,voigtlander,color,skopar,21mm,Tri-X;14/06/2012 23:41;13/07/2012 08:22
28233094  N02;34,436909;35,835572;7589134238;28233094  N02;NC77;T;T154;7589134238;;Tripoli, Lebanon;tripoli,lebanon,liban,streetphotography,bw,leica,m6,summilux,35mm,Tri-X;17/07/2012 11:20;17/07/2012 09:20
82833582  N02;34,439701;35,859298;7644088364;82833582  N02;UNDP ART Initiative;T;T156;7644088364;IMG_0107;UNDP ART-ISI@MED and CMI launching and training Workshops 2012 on “The use of ICT for local development” Beirut, Lebanon, 30th-31st May 2012. Day 1, Opening Ceremony, Speakers from left to right: Mr. Luca Renda, Country Director, UNDP Lebanon, Dr. Nader al-Ghazal, Mayor of Tripoli, Lebanon, Ms. Amal Karaki, Council for Development and Reconstruction, Lebanon, Mr. Jean Michel Despax, Head of the French Delegation for External Action of Local and Regional Authorities, and Ms. Najat Rochdi, Deputy Director, UNDP Geneva. ;;30/05/2012 10:11;25/07/2012 15:13
