	image name	category	cat_id	index	UserId 	Lat	Long	PhotoId	ID 	Name	Nationality	Num	PhotoID	Title	Description	User tags	Time taken	Time posted
575	4622301424.jpg	monuments	6	4622301424	28454462  N07	34,874688	36,236	4622301424.0	28454462  N07	Alessandra Kocman	T	T92	4622301424.0	Inside the Krak des Chevaliers	"Krak des Chevaliers is a Crusader fortress in Syria and one of the most important preserved medieval military castles in the world. In Arabic, the fortress is called Qal'at al-Ḥiṣn (Arabic: قلعة الحصن‎). It is located approximately 40 km west of the city of Homs, close to the border of Lebanon, and is administratively part of the Homs Governorate.

The castle was made a World Heritage Site, along with Qal’at Salah El-Din, in 2006, and is owned by the Syrian government. The fortress is one of the few sites where Crusader art (in the form of frescoes) has been preserved.

The castle is located east of Tripoli, Lebanon, in the Homs Gap, atop a 650-metre-high hill along the only route from Antioch to Beirut and the Mediterranean Sea. It is one of many fortresses that were part of a defensive network along the border of the old Crusader states. The fortress controlled the road to the Mediterranean, and from this base, the Hospitallers could exert some influence over Lake Homs to the east to control the fishing industry and watch for Muslim armies gathering in Syria.

The original fortress at this location had been built in 1031 for the emir of Aleppo."	Krak des Chevaliers,Homs,Syria,Siria,Middle East,Crusader,medieval,military,castles,Qal'at al-Ḥiṣn,World Heritage,Unesco,fortress,Hospitallers	04/05/2010 15:00	19/05/2010 18:21
576	4976892763.jpg	monuments	6	4976892763	15067115  N05	34,436363	35,844783	4976892763.0	15067115  N05	renaud.delaplace	T	T106	4976892763.0	P1110883	Château-fort de croisés du Comte de Toulouse	Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse	04/09/2010 09:29	10/09/2010 17:57
577	4976894191.jpg	monuments	6	4976894191														
578	4976904965.jpg	monuments	6	4976904965														
579	4977417653.jpg	monuments	6	4977417653	48828082  N07	34,255815	35,504027	4977417653.0	48828082  N07	boarderadam	T	T107	4977417653.0	P1030904	Citadel of Raymond de Saint-Gilles.  Tripoli, Lebanon		05/09/2010 05:24	10/09/2010 21:40
580	4977516166.jpg	monuments	6	4977516166	15067115  N05	34,436363	35,844783	4977516166.0	15067115  N05	renaud.delaplace	T	T106	4977516166.0	P1110904	Bassin et machines de la savonerie du souq	Trablous,Tripoli,Liban,Libanon	04/09/2010 10:24	10/09/2010 18:02
581	4977802918.jpg	monuments	6	4977802918	48828082  N07	34,436363	35,844783	4977802918.0	48828082  N07	boarderadam	T	T107	4977802918.0	P1030888	The Great Mosque. Tripoli, Lebanon		05/09/2010 04:44	10/09/2010 20:02
582	5022301467.jpg	monuments	6	5022301467														
583	5115407879.jpg	monuments	6	5115407879	38063806  N04	34,434628	35,842324	5115407879.0	38063806  N04	faliru	T	T113	5115407879.0	Gothic mosque	Tripoli, Lebanon :: 2009	lebanon,middle east	12/10/2009 15:01	25/10/2010 22:43
584	5139047751.jpg	monuments	6	5139047751	19736899  N04	34,16409	35,636901	5139047751.0	19736899  N04	hern42	T	T115	5139047751.0	Tripoli souks #1	"(@ Tripoli, Lebanon)
The Tripoli souks are the closest you get to real souks in Lebanon. The one from Beirut are just a joke, and a bad joke."	Nikon_Coolpix_S50c,Lebanon,Tripoli	19/10/2010 00:00	02/11/2010 12:24
585	5140412260.jpg	monuments	6	5140412260	49421709  N07	34,431013	35,837411	5140412260.0	49421709  N07	kukkaibkk	L	L55	5140412260.0	Mosque in Tripoli,Lebanon		Lebanon	25/10/2010 17:26	02/11/2010 17:34
586	5223564498.jpg	monuments	6	5223564498	48647580  N04	34,434601	35,842575	5223564498.0	48647580  N04	HiamK	L	L33	5223564498.0	Al Mansouri Great Mosque	"a Fountain at the center of the mosque.
Al Mansouri Great Mosque in Tripoli, Lebanon

taken from mobile phone camera"	Al Mansouri Great Mosque,Tripoli,Lebanon,fountain,prayer,islamic,الجامع المنصوري الكبير	15/11/2010 14:51	01/12/2010 11:46
587	5307318406.jpg	monuments	6	5307318406	56495320  N07	34,433106	35,845041	5307318406.0	56495320  N07	Pixaa	T	T120	5307318406.0	073_Tripoli_hodinova_vez			28/10/2010 11:12	30/12/2010 18:29
588	5324400029.jpg	monuments	6	5324400029	39606127  N08	34,43216	35,841696	5324400029.0	39606127  N08	Annie Claudia Bräuhauser	T	T119	5324400029.0	Suk, Tripoli			16/08/2010 16:07	04/01/2011 20:59
589	5336542659.jpg	monuments	6	5336542659	86265073  N00	34,439701	35,859298	5336542659.0	86265073  N00	sbaechler	T	T121	5336542659.0	IMG_0111	Tripoli, Lebanon	Tripoli,Lebanon	08/01/2011 13:34	08/01/2011 21:34
590	5367567025.jpg	monuments	6	5367567025	57895969  N04	34,44245	35,85165	5367567025.0	57895969  N04	Zbarakeh	L	L67	5367567025.0	Burj el sbaa	last one standing out of 7 Memluk fortifications around the city of tripoli. 	Tripoli,Lebanon,fortress,fortezza,forteresse,festung,tour,tower,torre,turm	04/09/2010 13:22	18/01/2011 20:47
591	5367599173.jpg	monuments	6	5367599173	57895969  N04	34,44245	35,85165	5367599173.0	57895969  N04	Zbarakeh	L	L67	5367599173.0	DSC_0182		Tripoli,Lebanon	05/09/2010 17:12	18/01/2011 21:00
592	5367613471.jpg	monuments	6	5367613471	57895969  N04	34,44245	35,85165	5367613471.0	57895969  N04	Zbarakeh	L	L67	5367613471.0	DSC_0295		Tripoli,Lebanon	07/09/2010 14:35	18/01/2011 21:05
593	5368182432.jpg	monuments	6	5368182432	57895969  N04	34,44245	35,85165	5368182432.0	57895969  N04	Zbarakeh	L	L67	5368182432.0	Tripoli's Citadel	Inside the Citadel	Tripoli,Lebanon	05/09/2010 16:36	18/01/2011 20:49
594	5453045120.jpg	monuments	6	5453045120	61682277  N00	34,440457	35,844097	5453045120.0	61682277  N00	korteqwerty	T	T127	5453045120.0	IMG_5081			02/02/2011 11:06	17/02/2011 07:02
595	5496894965.jpg	monuments	6	5496894965	59868851  N02	34,255961	35,504188	5496894965.0	59868851  N02	AbdulRahim 83	L	L68	5496894965.0	Tripoli, Lebanon Citadel	Citadel of Raymond Des Saint Gilles	Tripoli,Lebanon,Citadel,Raymond,Gilels	19/12/2010 18:03	04/03/2011 17:26
596	5520940056.jpg	monuments	6	5520940056	40929712  N07	34,433418	35,844564	5520940056.0	40929712  N07	Sue Powell	T	T75	5520940056.0	Tripoli, Lebanon		Tripoli,Lebanon	12/03/2011 20:50	12/03/2011 21:46
597	5520940100.jpg	monuments	6	5520940100	40929712  N07	34,436001	35,845464	5520940100.0	40929712  N07	Sue Powell	T	T75	5520940100.0	Tripoli, Lebanon		Lebanon,Tripoli	12/03/2011 21:03	12/03/2011 21:46
598	5594473237.jpg	monuments	6	5594473237	12424900  N06	34,435205	35,843372	5594473237.0	12424900  N06	weckerle.juergen	T	T131	5594473237.0	2011-03-29 16-26-05 - P1000290			29/03/2011 16:26	06/04/2011 11:23
599	5594674849.jpg	monuments	6	5594674849	12424900  N06	34,43378	35,844733	5594674849.0	12424900  N06	weckerle.juergen	T	T131	5594674849.0	2011-03-29 15-38-51 - P1000277		Libanon,2011	29/03/2011 15:38	06/04/2011 13:17
600	5594680575.jpg	monuments	6	5594680575	12424900  N06	34,435205	35,843372	5594680575.0	12424900  N06	weckerle.juergen	T	T131	5594680575.0	2011-03-29 16-21-52 - P1000289		Libanon,2011	29/03/2011 16:21	06/04/2011 13:20
601	5594683239.jpg	monuments	6	5594683239	12424900  N06	34,433911	35,838733	5594683239.0	12424900  N06	weckerle.juergen	T	T131	5594683239.0	2011-03-29 16-39-15 - P1000295		Libanon,2011	29/03/2011 16:39	06/04/2011 13:21
602	5685933523.jpg	monuments	6	5685933523	58020196  N07	34,260936	35,504487	5685933523.0	58020196  N07	Kaisaje	L	L78	5685933523.0	Tripoli souq		Tripoli,Lebanon	27/04/2011 12:39	04/05/2011 06:47
603	5685940419.jpg	monuments	6	5685940419	58020196  N07	34,433049	35,844758	5685940419.0	58020196  N07	Kaisaje	L	L78	5685940419.0	The Crusaders' Castle Panorama		Tripoli,Lebanon	27/04/2011 12:11	04/05/2011 06:51
604	5686498444.jpg	monuments	6	5686498444	58020196  N07	34,437774	35,844341	5686498444.0	58020196  N07	Kaisaje	L	L78	5686498444.0	Tripoli mosque		Tripoli,Lebanon	27/04/2011 11:20	04/05/2011 06:46
605	5717111396.jpg	monuments	6	5717111396	41825478  N04	34,434037	35,84483	5717111396.0	41825478  N04	Laurence_Poos	T	T136	5717111396.0	IMG_7008.jpg	Tripoli - Lebanon		26/04/2011 12:38	13/05/2011 21:12
606	5873703573.jpg	monuments	6	5873703573	64174572  N08	34,43118	35,845557	5873703573.0	64174572  N08	Lebanon and Lyme	L	L83	5873703573.0	Tripoli, Lebanon - DSCF8926	Tripoli, Lebanon	John Ridley,Lebanon,Tripoli	25/02/2011 04:41	26/06/2011 20:04
607	5877917033.jpg	monuments	6	5877917033	37449436  N03	34,446556	35,847015	5877917033.0	37449436  N03	matthew_carson	T	T138	5877917033.0	Tripoli		Lebanon,Tripoli	06/06/2010 14:49	27/06/2011 20:13
608	6201032895.jpg	monuments	6	6201032895														
609	6341358915.jpg	monuments	6	6341358915	25263707  N00	34,4349	35,842352	6341358915.0	25263707  N00	Another Wanderer	L	L97	6341358915.0	Tripoli, Lebanon			10/03/2010 08:03	13/11/2011 22:13
610	6481422739.jpg	monuments	6	6481422739	57426721  N03	34,435535	35,843658	6481422739.0	57426721  N03	Guillaume Duprez	T	T148	6481422739.0	Tripoli, Lebanon			30/11/2011 10:51	09/12/2011 12:11
611	6481423193.jpg	monuments	6	6481423193	57426721  N03	34,435949	35,845588	6481423193.0	57426721  N03	Guillaume Duprez	T	T148	6481423193.0	Tripoli, Lebanon			30/11/2011 11:07	09/12/2011 12:11
612	6697112277.jpg	monuments	6	6697112277	56929952  N02	34,436501	35,838542	6697112277.0	56929952  N02	mounzer_hamze	L	L99	6697112277.0	Tripoli Tall	Al Tall, Tripoli, Lebanon		14/01/2012 13:49	14/01/2012 21:49
613	6697116361.jpg	monuments	6	6697116361	56929952  N02	34,436475	35,839354	6697116361.0	56929952  N02	mounzer_hamze	L	L99	6697116361.0	Sultan Building	Sultan Building. al Tall, Tripoli, Lebanon		14/01/2012 13:50	14/01/2012 21:50
614	6697180613.jpg	monuments	6	6697180613	56929952  N02	34,434405	35,842322	6697180613.0	56929952  N02	mounzer_hamze	L	L99	6697180613.0	Minsoury Mosque 2	Al Minsoury Al Kabir Mosque, Tripoli, Lebanon		14/08/2011 13:24	14/01/2012 22:03
615	6779285153.jpg	monuments	6	6779285153	17089358  N00	34,43383	35,844394	6779285153.0	17089358  N00	we_like_it	T	T151	6779285153.0	DSC00972			27/01/2012 14:49	29/01/2012 01:53
616	6794778748.jpg	monuments	6	6794778748	77521228  N08	34,434568	35,842416	6794778748.0	77521228  N08	robert najjar	L	L103	6794778748.0	tripoli.lebanon.9388			29/05/2007 00:19	29/02/2012 12:26
617	6913255990.jpg	monuments	6	6913255990	55255903  N07	34,433369	35,845423	6913255990.0	55255903  N07	Bilal Kamoon	L	L82	6913255990.0	Tripoli Castle	The castle of Tripoli with two army men hanging from the window	Tripoli,Castle,Window	08/04/2012 10:29	09/04/2012 03:51
618	7481818028.jpg	monuments	6	7481818028	81662466  N02	34,439701	35,859298	7481818028.0	81662466  N02	actfong	T	T155	7481818028.0	Tripoli (Lebanon, not Libya)			04/09/2010 11:10	01/07/2012 20:31
619	7798411872.jpg	monuments	6	7798411872	30319489  N07	34,434953	35,842174	7798411872.0	30319489  N07	Ruslan Trad	L	L118	7798411872.0	Al Mansouri mosque in Tripoli, #Lebanon		instagram app,square,square format,iphoneography,Lo-fi	17/08/2012 02:20	16/08/2012 23:20
620	8428501102.jpg	monuments	6	8428501102	59964986  N05	34,433761	35,844569	8428501102.0	59964986  N05	Maurelly	L	L130	8428501102.0	Tripoli - Caravansérail du savon	"Le Khan al-Saboun (""caravansérail du savon"") a été bâti dans la seconde moitié du XVIe siècle pour les marchands européens"		26/01/2013 12:45	29/01/2013 22:51
621	8494738536.jpg	monuments	6	8494738536	64249609  N08	34,432225	35,845451	8494738536.0	64249609  N08	CazzJj	L	L115	8494738536.0	Crusader castle at Tripoli, Lebanon	Saint Giles Citadel. 		20/02/2013 21:57	21/02/2013 07:55
622	8593872000.jpg	monuments	6	8593872000	92440779  N03	34,260997	35,504353	8593872000.0	92440779  N03	LBDavid	T	T163	8593872000.0	Tripoli-08	Clothing Galleries in Tripoli Souq	Tripoli,Lebanon	01/11/2009 10:26	26/03/2013 22:16
623	8753063051.jpg	monuments	6	8753063051	37641030  N06	34,261266	35,501683	8753063051.0	37641030  N06	sakkaoui	L	L134	8753063051.0	Tripoli, Tour de l'horloge, place du Tell			29/04/2013 11:09	19/05/2013 13:25
624	12930460724.jpg	people	7	12930460724														
625	13598923544.jpg	people	7	13598923544														
626	13952148488.jpg	people	7	13952148488														
627	14436992152.jpg	people	7	14436992152														
628	15072123646.jpg	people	7	15072123646	30988225  N05	34,457569	35,807135	15072123646.0	30988225  N05	theodor_bafitos	T	T51	15072123646.0	The deep blue sea of the Tripoli islands #lebaneseonly #tripoli #lebanon #livelovetripoli #summer #summer2014 #lebanontravelers		instagram app,square,square format,iphoneography	31/08/2014 09:20	31/08/2014 16:20
629	15078017328.jpg	people	7	15078017328	21909297  N05	34,455767	35,813389	15078017328.0	21909297  N05	iSabra	L	L41	15078017328.0	Mina fisherman		lebanon,mina,tripoli,north,fishing,fisherman,coast,man,middle,east,rolleiflex,SL66,80mm,400H,fuji,film,analog	17/09/2014 14:22	17/09/2014 04:41
630	15078561064.jpg	people	7	15078561064	36607156  N07	34,455111	35,80926	15078561064.0	36607156  N07	H. Silenus	T	T172	15078561064.0	Baker, Tripoli, Lebanon	Tripoli, North Lebanon	baker,bakery,boulanger,boulangerie,lebanon,liban,nord,north,trablos,tripoli	30/08/2014 07:27	03/11/2014 07:16
631	1508555573.jpg	people	7	1508555573	19992390  N00	34,435606	35,84375	1508555573.0	19992390  N00	pim van den berg	T	T27	1508555573.0	Soap factory in Tripolis , Lebanon		Lebanon,soap,factory,Tripolis	20/09/2007 15:38	07/10/2007 21:39
632	16951637524.jpg	people	7	16951637524	34001544  N08	34,434884	35,841748	16951637524.0	34001544  N08	Mr Ulster	T	T178	16951637524.0	20150507 Lebanon P5070157	Stationery boy. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 10:03	12/05/2015 21:47
633	17386385278.jpg	people	7	17386385278														
634	17386466458.jpg	people	7	17386466458	34001544  N08	34,436587	35,838821	17386466458.0	34001544  N08	Mr Ulster	T	T178	17386466458.0	20150507 Lebanon P5070109	Elders. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 08:15	12/05/2015 21:47
635	17386628990.jpg	people	7	17386628990	34001544  N08	34,437447	35,846309	17386628990.0	34001544  N08	Mr Ulster	T	T178	17386628990.0	20150507 Lebanon P5070151	The tailor. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 09:52	12/05/2015 21:47
636	17387925439.jpg	people	7	17387925439														
637	17571934852.jpg	people	7	17571934852	34001544  N08	34,437774	35,839006	17571934852.0	34001544  N08	Mr Ulster	T	T178	17571934852.0	20150507 Lebanon P5070140	Options. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 09:38	12/05/2015 21:47
638	17574101951.jpg	people	7	17574101951	34001544  N08	34,43552	35,844294	17574101951.0	34001544  N08	Mr Ulster	T	T178	17574101951.0	20150507 Lebanon P5070173	Morning coffee and smoke. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 10:13	12/05/2015 21:47
639	17574190941.jpg	people	7	17574190941														
640	17574210731.jpg	people	7	17574210731	34001544  N08	34,454584	35,808562	17574210731.0	34001544  N08	Mr Ulster	T	T178	17574210731.0	20150506 Lebanon P5060017	Seaside breakfast. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	06/05/2015 09:50	12/05/2015 21:47
641	201754890.jpg	people	7	201754890	25798931  N00	34,434376	35,843784	201754890.0	25798931  N00		T	T8	139649369.0	Tripolis, Lebanon	Rating3	00withinCollection,Activity,Holiday,Lebanon,Shorttrip,Sightseeing,Trip to Trablus,Tripolis,Northern Coast,Old Town,lightguard	24/04/2006 15:47	02/06/2006 01:41
642	21116454103.jpg	people	7	21116454103	136507225  N03	34,452047	35,827483	21116454103.0	136507225  N03	portfolio 2o15	L	L172	21116454103.0		Beddawi Camp, Tripoli Lebanon		07/04/2014 10:45	26/09/2015 20:26
643	21923600125.jpg	people	7	21923600125	134891214  N05	34,426918	35,815904	21923600125.0	134891214  N05	jessicawinklerkitesurfer			21923600125.0	Tripoli, Lebanon		shinn,tripoli,lebanon,kitegirl,kitesurfing,travel,kiteboarding,adidaseyewear,adidassporteyewear,lifeproof,worldentertainmentagency,wmfg	03/10/2015 16:31	03/10/2015 23:31
644	2271489489.jpg	people	7	2271489489														
645	2301213859.jpg	people	7	2301213859														
646	23321453414.jpg	people	7	23321453414	92663284  N00	34,433333	35,85	23321453414.0	92663284  N00	RudolfFuji	T	T185	23321453414.0	Tripoli, Lebanon			06/12/2015 16:14	24/12/2015 19:41
647	23460713979.jpg	people	7	23460713979	61354839  N06	34,4545	35,812999	23460713979.0	61354839  N06	Helmut Schönberger	T	T184	23460713979.0	Beim Brot backen			01/08/1977 00:00	18/12/2015 15:10
648	2365366157.jpg	people	7	2365366157	61898586  N00	34,437371	35,838938	2365366157.0	61898586  N00	kaare.iverson	T	T41	2365366157.0	Coffee Connection	Tripoli, Lebanon	travel,Lebanon,Middle East	25/02/2008 05:59	27/03/2008 09:03
649	23720144522.jpg	people	7	23720144522	61354839  N06	34,4545	35,812999	23720144522.0	61354839  N06	Helmut Schönberger	T	T184	23720144522.0	Dia Libanon 10			01/08/1977 00:00	18/12/2015 15:02
650	2379225741.jpg	people	7	2379225741	96309621  N00	34,436063	35,844791	2379225741.0	96309621  N00	Azlan Hashim	L	L13	2379225741.0	Wooden Utensils - Tripoli	"Wondering around the Old City in Tripoli , Lebanon ( and literally was lost my way!), I found this group of people whoa re selling the wooden kitchen utensils. It's quite and interesting sight and like most of the people in Tripoli, these people are extremely friendly!

Location : Old City , Tripoli - Lebanon"	lebanon,tripoli,trablous,bazar,old city,men,shopping,kitchen utensils,5photosaday	27/03/2008 16:30	01/04/2008 11:00
651	2388598385.jpg	people	7	2388598385														
652	2388609877.jpg	people	7	2388609877														
653	2407966802.jpg	people	7	2407966802														
654	243374393.jpg	people	7	243374393	15603459  N00	34,431118	35,845583	243374393.0	15603459  N00	Antonio Caselli	T	T9	243374393.0	Magic Carpet	"I was strolling through the markets in the old medina in Tripoli (Lebanon), when suddenly this kid appeared. I followed him for some time, taking several shots of him. Finally the boy noticed me and... smiled. 
"	tripoli, lebanon, black, white, carpet, child,smile,lebanese,market,man,waiting,antonio caselli,caselli,antonio,boy,suq,suk	13/05/2006 15:12	14/09/2006 20:53
655	24481433620.jpg	people	7	24481433620														
656	24484207114.jpg	people	7	24484207114														
657	24706978546.jpg	people	7	24706978546														
658	2480954331.jpg	people	7	2480954331														
659	25088560836.jpg	people	7	25088560836														
660	2516729883.jpg	people	7	2516729883	29995505  N00	34,435513	35,843627	2516729883.0	29995505  N00	The Nailman	T	T45	2516729883.0	Soap maker in Tripoli (Lebanon)		soap,tripoli,lebanon,middle east	02/05/2008 13:59	24/05/2008 00:25
661	2517551932.jpg	people	7	2517551932	29995505  N00	34,435584	35,843671	2517551932.0	29995505  N00	The Nailman	T	T45	2517551932.0	Girl in soap factory in Tripoli (Lebanon)		girl,soap,factory,tripoli,lebanon,middle east	02/05/2008 14:08	24/05/2008 00:25
662	2517552688.jpg	people	7	2517552688	29995505  N00	34,45549	35,806861	2517552688.0	29995505  N00	The Nailman	T	T45	2517552688.0	Sailor in Tripoli (Lebanon)		tripoli,sailor,lebanon,middle east	03/05/2008 11:32	24/05/2008 00:26
663	257665641.jpg	people	7	257665641	27657114  N00	34,43533	35,844042	257665641.0	27657114  N00	jeedy68	L	L5	257665641.0	Lebanon			13/04/2006 09:16	01/10/2006 19:23
